"ipc-rating-star--rating","ipc-rating-star--maxRating","ipc-title-link-wrapper href","ipc-title__text","ipc-html-content-inner-div","ipc-voting__label__text","ipc-voting__dot-separator","ipc-voting__label__count","ipc-voting__label__count 2","ipc-link","ipc-link href","ipc-inline-list__item","ipc-link href 2","ipc-btn__text"
"9","/10","https://www.imdb.com/title/tt1345836/review/rw2645516/?ref_=tturv_1726","Marvel, eat your heart out.","Reminding us all why Christopher Nolan's ""Dark Knight"" films are a cut above all other superhero movies, Nolan unleashes the final chapter of his Batman vision, ""The Dark Knight Rises"", on the world. Christian Bale is back as Bruce Wayne (aka Batman) and so is the great Gary Oldman as Commissioner Gordon, Morgan Freeman as Lucius Fox and Michael Caine as the outspoken butler Alfred. But along for the ride this time are the likes of Tom Hardy (Warrior) as Bane (who surprisingly isn't as muscular here as he was in ""Bronson"") Anne Hathaway (The Devil Wears Prada) as Catwoman, Joseph Gordon-Levitt (50/50) as John Blake (but he may also go by a different name, wink, wink) and Marion Cotillard (Midnight in Paris) as Miranda Tate. And even with this star studded cast, Nolan's vision is still the real star of the show, because along with the larger than life visuals audiences have grown accustomed to when watching a Nolan film, this masterful writer/director's plot construction abilities continue to impress. With ""The Dark Knight Rises"" he has created one of the most complex superhero story lines ever and not only ties up all of the loose ends by the end of the film, but ties them up with a flair and veracity that has become synonymous with a Christopher Nolan film. In fact, ""The Dark Knight Rises"" contains the perfect ending to a damn near perfect trilogy (screw you David Letterman). An ending, in fact, which makes up for every single Joel Schumacher, Val Kilmer, Tommy Lee Jones, George Clooney, Chris O' Donald, Jim Carrey and Arnold Schwarzenegger piece of crap.The Plot: Set eight years after ""The Dark Knight"", when Gotham is basically a crimeless city and Bruce Wayne has long since hung up his Batman persona. In fact, Bruce Wayne has been reduced to a crippled (from years of crime-fighting) recluse. Yes, Nolan goes out of his way to demonstrate that Wayne is a destructible human being, lacking superpowers; thus, making things all the more compelling when Bane, a 'roided up freak, comes to town with plans to blow everything to smithereens. Side Note: This aspect is sort of comical only because Bane's platform, coming into Gotham, is to punish the rich and powerful and give the town back to the people; sort of an ultra-violent manifestation of the Occupy Wall Street movement of recent years...well, I thought it was funny.Anyway, there are really only a few issues which hinder this film: 1. The voice Hardy has chosen for Bane is something audiences will have to get used to. And while at times his voice does verge on something of an annoying Sean Connery imitation (it doesn't help that because of his mouthpiece, much of Bane's dialogue is indecipherable) the more Bane is on the screen, the better the actual film becomes.2. This movie starts off extremely (EXREMELY) slowly! Yes, I understand that Nolan is a master of dialogue driven set ups; and while the second half payoff is very much worth it, for almost the entirety of the first half I found myself waiting for the next explosion...or for Anne Hathaway to say something clever.3. And maybe the least important, ""The Dark Knight Rises"" runs into the same PG-13 problem the first two films did; a la using odd edits to hide the on-screen violence. All I will say is that in creating a PG-13 world, with gunfire but no blood, no matter how dark Nolan wants these films to be, ""The Dark Knight"" series seems like it will never be his entire vision. Not to say, Nolan doesn't do a magnificent job with working within his restraints.With that said, these are very miniscule issues when the cold facts are that everything else about this final chapter works and works rather brilliantly. Bale gives probably his best Batman performance yet. But let's face it; very few people come to ""The Dark Knight"" films to hear Bale talk in a deep voice. Since its inception (no, I couldn't think of any other word to use) Nolan's versions of Batman have lived and died on the strength of the villain(s). And while nobody can even hope to touch Heath Ledger's Joker, Hardy as Bane is a worthy successor, mostly because of a brilliantly constructed back-story. But even more impressive than the Bane character itself is the performance of Hathaway, who steals the show as Catwoman, basically carrying much of the dullish first half on her shoulders and reviving it often (take that Halle Berry!).Final Thought: Is ""The Dark Knight Rises"" better than ""The Dark Knight"" (the previous film)? Well, in this reviewer opinion, it's neither better nor worse, it is simply different. Here is the real question: Is ""The Dark Knight Rises"" better than the ""The Avengers""? You bet your ass it is! Written by Markus Robinson, Edited by Nicole I. AshlandFollow me on Twitter @moviesmarkus","Helpful","•","3","4","ghost_dog86","https://www.imdb.com/user/ur24733533/?ref_=tturv_usr_1726_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645516/?ref_=tturv_perm_1726",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2645486/?ref_=tturv_1727","Not The Best, But......","I loved parts of the film, but not all. A great beginning, though, it went slow after that and stayed that way for some time; however, the last half-hour or so was just amazing and for me made the film worthy of 10/10, otherwise I'd have only given it 7/10.I did not like the Cat Woman character in this; the actress playing the role was simply too unbelievable, and I could not take to her.The ending made me very eager to see what they'll do next; of course, I won't be giving anything away here, but I will say it is one of the reasons I gave the film 10/10.Would I watch it again? Probably not, at least not the whole thing, but I'd certainly watch the last half hour repeatedly. Now, don't get me wrong, there were still some scenes in earlier parts of the film which are worth watching, just not that many for me.","Helpful","•","3","4","patrick-cawley","https://www.imdb.com/user/ur4002054/?ref_=tturv_usr_1727_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645486/?ref_=tturv_perm_1727",""
"9","/10","https://www.imdb.com/title/tt1345836/review/rw2645468/?ref_=tturv_1728","If you'll miss it then you'll regret it forever","Just back home after watching THE DARK KNIGHT RISES Believe me you wouldn't have seen anything like this in your life A true Batman saga bringing the pain out of our legendary Mr. Bruce Wayne A terrifying villain who beats the crap out of a hero A mischievous girl Catwoman who turns the tables wherever she goes This movie is a perfect definition of a thriller and story telling I'm sure you will be surprised by what it turns out to be in the ending Move out of your homes to see this masterpiece by Christopher Nolan Cause if you don't you'll regret later.The Dark Knight Rises is phenomenal and makes other superhero movies look like rubbish. Comparing this movie to previous parts in the franchise - this particular film is of a much greater level. The acting displays are superb and Bane's role is particularly astonishing. Nolan has taken brilliance to a whole new level. A must watch for anyone.","Helpful","•","3","4","ScarfacedAvenger","https://www.imdb.com/user/ur26291601/?ref_=tturv_usr_1728_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645468/?ref_=tturv_perm_1728",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2645407/?ref_=tturv_1729","The Legend Ends with an Epic Experience","The Caped Crusader is back again.But this time he is old and he not only has to battle the ruthless enemies but also has to battle himself.Thats what makes this film so special.And his foe this time Bane,is not only mentally challenging but also is physically challenging for the batman.The film sets off with an introduction scene of BANE that only Nolan can think of.It brings you to the edge of tour seats and from then there's no looking back.With a lot of characters involved in the film than Dark Knight,it is surely a treat to watch.Anne Hathaway as Selina Kyle is portrayed well and she does a neat job.Her alter ego Catwoman is d one to watch out for and its etched beautifully by Nolan.And Marion Cotillard as Miranda is a surprise package as revealing too much will spoil the fun.And Tom Hardy as Bane is a revelation.With his face fully covered even,he is expressive.Hats-off Tom.And Joseph Gordon Hewitt as Blake is marvelous in every frame and he surely deserves a big part in this films victory.Michale Caine and Morgan Freeman as Alfred and Fox respectively are at their usual best and impresses in every scene they are in.And finally Bale as The BATMAN is incredible,magnificent,perfect and i have to find words to praise his performance.Be it the shattered Bruce Wayne after 8yrs of social exile or as the Dark Knight,he is a prodigy. and Finally,Thank you Mr.Christopher Nolan for providing us with such an unforgettable experience that will stay in everyones hearts in the years to come.You are unbelievable.And background score by Hans Zimmer is magical and stays in our heart forever.My Score is 9.5 out of 10. Go watch it to feel the experience.","Helpful","•","3","4","rcrajeshchandru","https://www.imdb.com/user/ur29432949/?ref_=tturv_usr_1729_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645407/?ref_=tturv_perm_1729",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2645401/?ref_=tturv_1730","Nolan Strikes Again!!","1 word-EPIC. I went to see Dark Knight Rises with hopes as high as it had been when I went to see Deathly Hallows Part 2. I wasn't disappointed. Batman signs off in grand style. Hats off to the performance of Morgan Freeman, Michael Caine, Gary Oldman and to Joseph Gordon-Levitt. Anne Hathaway portrayed the role of Catwoman a.k.a Selina Kyle with grace and elegance.Now moving over to Bane(Tom Hardy). Bane was menacing and evil. The character was well defined and Tom Hardy brought Bane to life. His accent and voice suited his looks. Bane is definitely one of the biggest challenges Batman had to face.To fight someone like bane we need a hero like Batman. To portray someone like Batman, we need Christian Bale. Christian Bale was at his best both in and out of the Batsuit. He took Batman and Bruce Wayne to new emotional levels. Bruce Wayne's mental dilemma after the events of The Dark Knight was well enacted by Bale.To bring all these elements together, we need someone as brilliant as Christopher Nolan. He once again proved the world that its physically impossible for him, to make a movie that can be rated under 9 out of 10 stars. This truly was an epic conclusion. The movie lives up to the expectations, and after something like Dark Knight, thats an achievement.Now its time to answer the Million Dollar Question- ""Is Dark Knight Rises better than Dark Knight?"".To my fellow audience, I say this-Thats the wrong question. This movie is very different from Dark Knight. These are incomparable movies. The mood of this movie is entirely different from its predecessor. Comparing them would be senseless. Once you have seen this you will understand what I mean.To conclude, Dark Knight Rises is of one of Nolan's best works as a director. There are no loose ends left. To certain extent, Dark Knight was a ""Joker"" movie. It was Joker who stood out after it ended. But in this case, its a Batman movie. Batman proved himself to be a hero in every sense. With minimum clichés and maximum style, this was the ending this trilogy deserved. ""Sometimes people deserve to have their faiths rewarded"". Nolan rewarded the faiths of avid Batman Fans with this movie.","Helpful","•","3","4","sid-j-dev","https://www.imdb.com/user/ur26321452/?ref_=tturv_usr_1730_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645401/?ref_=tturv_perm_1730",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2645396/?ref_=tturv_1731",""" A Masterpiece""","Got to see the first screening of ""The Dark Knight Rises""..A remarkable journey right from the start till the end. Nolan has again proved his excellence in this action packed thriller. A must watch for all Batman & Nolan fans. Absolutely stunning performances from all the characters right from Christian Bale as Batman, Gary Oldman as Commissioner Gordon, Micheal Caine as Alfred, Morgan Freeman as Fox and Tom Hardy as Bane. The minute the movie starts and the rest is history. Tom Hardy as the tough guy has done justice to his role as Bane. I just cant wait to post the great feeling I had walking out of the Theater..Hats Off to the entire team associated with the Trilogy..(10/10)","Helpful","•","3","4","johnny_raman","https://www.imdb.com/user/ur8590482/?ref_=tturv_usr_1731_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645396/?ref_=tturv_perm_1731",""
"9","/10","https://www.imdb.com/title/tt1345836/review/rw2645323/?ref_=tturv_1732","The Dark Knight Rises- Good bye Batman, Thank u Nolan !","Yes!., its a perfect conclusion to a great trilogy and guess what Nolan did it again., forget about some damn people who criticize the film.After the end of movie when title scrolls as The Dark Knight Rises, then the tag line comes ""From Christopher Nolan"", everyone of the audience clapped and praised the movie .. its been a privilege for me to watch such an occasion !., thats y i said ""thank u Nolan""there are hardly any flaws(only few! that a person like me can't criticize the caliber of Nolan, but could only just admire him).from the starting scene itself it takes of an adrenaline rush and Batman comes and Goes,falls and rises again.There are some twists in the Pre- climax ( i won't tell and them spoil now), followed by an epic and emotional climax makes us stunning !! Christian bale makes a stand out performance and remaining cast are as usual good, only surprising moment is Hathaway's Selina kyle ..she is really good and had a perfect chemistry with Bale., Bane is gigantic but his character doesn't generate much feel (which the Joker generated)., Wally Pfister's cinematography is Brilliant (i guess he gets an Oscar nomination)., the action sequences are Breathtaking and visual effects were too good, probably the best so far i've seen.,Hans Zimmer is as Good as ever with his spell bounding music .. and what else can i describe Nolan's magic, he is a genius really.Though its not as gripping as TDK , but TDKR is great in its own way and its an Epic , the best movie of 2012 ., Don't miss it.PS: I really wonder how Nolan ends the climax of every film, so amazing !., it makes me feel like i'm getting trained and turning from a rookie to a pro","Helpful","•","3","4","Pavan_Daggupati","https://www.imdb.com/user/ur23320225/?ref_=tturv_usr_1732_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645323/?ref_=tturv_perm_1732",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2645315/?ref_=tturv_1733","The Real Saviour of Gotham City","","Helpful","•","3","4","xxxanand","https://www.imdb.com/user/ur20093823/?ref_=tturv_usr_1733_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645315/?ref_=tturv_perm_1733","Spoiler"
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2645312/?ref_=tturv_1734","Nolan does it again.........","Went for this epic movie with full of expectations...mainly due to Nolan and all the hype......after watching it ,broke all my expectations..this is what we wanted and Nolan gave it to us.....the really amazing conclusion for an ultimate trilogy.The beginning of the film with all the actions and Bruce Wayne after 8 years of absence from Gotham made it so intriguing...but the rise of the villain to complete Ra's Al Ghul's destiny made dark knight rise once again.....with a very powerful villain batman goes through a very difficult time...all the small matters in the movie combines at last around the conclusion and makes us sit with awe and energy....really only a great director can do such a masterpiece,and Nolan deserves all the appreciation...a must watch....","Helpful","•","3","4","shyamkrishsai","https://www.imdb.com/user/ur26304396/?ref_=tturv_usr_1734_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645312/?ref_=tturv_perm_1734",""
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2645308/?ref_=tturv_1735","If u love Dark Knight for Joker...U will love this for Christopher Nolan..","","Helpful","•","3","4","vrnr","https://www.imdb.com/user/ur19875816/?ref_=tturv_usr_1735_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645308/?ref_=tturv_perm_1735","Spoiler"
"7","/10","https://www.imdb.com/title/tt1345836/review/rw2645302/?ref_=tturv_1736","Highly entertaining and engrossing - best of the summer thus far","Just back from the cinema. I was completely engrossed and just didn't notice how the hours of the long film passed by. Credit to the excellent story and screenplay from the makers, one is never left yawning or waiting for a scene to move on. This for sure has to be the first blockbuster film I've seen that I've been completely involved start to end (missed TDK in cinemas). All the actors fit right in and all the characters (to the smallest ones) are well developed and not left dangling (quite an accomplishment, esp. in today's action / comic book films). Bale as Batman, who grows from an outcast to inspirational figure / savior of Gotham is the central piece of the film. Excellent performances by Tom as Bane, Anne as Selina, Caine as Alfred add more color to this fact. Much like Batman Begins, Nolans have again revisited the trials and tribulations that a man undergoes in becoming the super hero that he is, which I feel was the most satisfying aspect in the former film, nicely done again. As with TDK, the Nolan has put in as much tech wizardy, cool scenes, and a non-stop-climaxing-sense in this one as well. Borrowing such elements from either films TDKR is one very enjoyable and satisfying experience - entertaining and introspective. Oh and yes inspirational as well. I sincerely hope more movie makers watch this and truly understand what the audience like us want and deserve, from summer blockbusters.","Helpful","•","3","4","manfromearth","https://www.imdb.com/user/ur19740981/?ref_=tturv_usr_1736_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645302/?ref_=tturv_perm_1736",""
"","","https://www.imdb.com/title/tt1345836/review/rw2645274/?ref_=tturv_1737","Greatest Trilogy of All Time Easily - Very Light, if any, Spoilers","","Helpful","•","3","4","eabreuvisuals","https://www.imdb.com/user/ur17839603/?ref_=tturv_usr_1737_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645274/?ref_=tturv_perm_1737","Spoiler"
"8","/10","https://www.imdb.com/title/tt1345836/review/rw2645245/?ref_=tturv_1738","A Slow Kick To The Epic Trilogy","That Completes the trilogy.. Just came out from 'The Dark Knight Rises'...Not as mesmerizing as The Dark Knight ,but still Christopher Nolan executed a legendary ending to the series with breathtaking visual moments and fine performances..the movie takes off slowly ,bt the racy 2nd half s just stunning...Hans Zimmer 's score is brutal, percussive and ma ear drums was busting , the Bane Chant wherever he used was goosebumps..Christian Bale continued his legacy in the third part too.. Tom Hardy was a beefy substitute for Heath Ledger in a hell of a villain as the merciless and destructive evil.. Michael Caine and Morgan Freeman reprise's there roles as strong as it's been throughout the series.. Joseph Gordon-Levitt did a fair job as the detective and he s a promising actor and the shocking 'Rise' was Marion Cotillard as 'Miranda Tate'..Anne Hatheway as CatWoman was just a sidekick and nothing much performance wise from her We may never see superhero films quite like these again, and that's fine.Nolan had ended on his own terms..If plans arise to reboot the ""Batman"" films a few years from now, I wish you luck. The bar is as high as it could possibly be... Must Watch for all Dark Knight and Nolan and movie lovers..!!","Helpful","•","5","2","vjvijeesh","https://www.imdb.com/user/ur25911567/?ref_=tturv_usr_1738_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645245/?ref_=tturv_perm_1738",""
"7","/10","https://www.imdb.com/title/tt1345836/review/rw2645241/?ref_=tturv_1739","Mixed Feelings at most","First off I'd like to say that the casting for this movie was fantastic. Everyone fit their roles perfectly, and no one felt out of place. Bane was probably the most vicious, intelligent villain to hit any superhero movie. His decisions were tactical, he did not treat anyone differently, and he was vicious, violent, and malevolent as all hell. He was literally Gotham's Reckoning. Fantastic job done by Tom Hardy. Batman/Christian Bale was great as well. He made the audience really feel for him as a human being rather than as a superhero. Anne Hathaway's Catwoman was very sexy, and simple, but that did not take away from her role. She was easily the best Catwoman to date. Gordon- Levitt as John Blake was a great addition as well. Now here comes the bad news...My issue with movie was with the plot. While the movie was overall fantastic, it shouldn't be considered as an epic ending to the Batman franchise, because it left more questions than anything. There's many parts in the film where you feel bad for Bruce Wayne, and frightened for the fate of Gotham, and terrified of how malevolent Bane was and what his next move would do to the lives of the citizens. But for a movie that's almost 3 hours long, there were too many portions of the film which felt rushed, others unnecessarily drawn out, and some which just left you scratching your head.Overall, as a movie, The Dark Knight Rises is a must-see, but do not expect to be amazed, or surprised with the action you see, and expect some questions to arise. I was personally more confused, and angry with the ending, rather than satisfied. Great movie, sub-par superhero film. Sorry Nolan, but this is your best Bruce Wayne movie, and second best Batman movie. Sad to say, Avengers was a better superhero movie overall.","Helpful","•","3","4","etarraza1989","https://www.imdb.com/user/ur33537577/?ref_=tturv_usr_1739_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645241/?ref_=tturv_perm_1739",""
"8","/10","https://www.imdb.com/title/tt1345836/review/rw2645234/?ref_=tturv_1740","Epic finale. Must watch","First things first. Bane is not the Joker. While the Joker was chaotic,Baneis a mercenary. Ruthless and destructive. When the prologue was shown during MI4, many had voiced concerns about the muffled voice of Bane.That has been corrected to an extent.For those who don't follow comic books,Bane is the villain who broke the bat. And Tom Hardy has done justification to Bane. Mind you when there is a mask covering your face and you sound as a megaphone, it makes your job a little difficult. But his physical presence and his eyes expresses what needs to be expressed. Before you walk into the theatre, ensure that you seen the previous two films from the trilogy as the story of TDKR is interconnected to both and you may feel lost if you haven't seen them. For those who have , it wouldn't harm to review those films again. Whilst The Dark Knight earned respect and love from worldwide audience mostly due to fact that Heath Ledger was brilliant as the Joker. And his character shines way above Batman's or the story itself, TDKR on the other hand relies more on the story and the inter-relationship of the characters.Nolan stands true to his word. It is an EPIC conclusion to the Batman trilogy. it is worthy of multiple viewings and I would suggest an IMAX viewing if possible. The scenes, the canvas are breathtaking. So are all the action scenes and of course Mr.Zimmer on the keyboard. The soundtrack fits right into the scenes and enhances the visual experience. The newly added star cast further adds to that experience and fit right into the master puzzle that Nolan has created while his old allies ensure that the movies moral compass is pointed in the right direction. The movie justifies its length of 165 mins and you won't realise how fast they went. For me the experience would have been far more richer had I not seen Inception or any other Nolan films. Let me explain. Many of the movie scenes are executed and directed on the same lines as Inception. And since I understand how Nolan's concept works, I knew all the twist and turns before they were revealed barring one. The element of surprise wasn't there for me. TDKR is a must watch. And it is a just end to the best comic book adapted movie series ever. Enjoyed it and loved it. Rating 8/10.","Helpful","•","5","2","nadeem107","https://www.imdb.com/user/ur20188869/?ref_=tturv_usr_1740_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645234/?ref_=tturv_perm_1740",""
"9","/10","https://www.imdb.com/title/tt1345836/review/rw2645233/?ref_=tturv_1741","A great finish to a great series.","","Helpful","•","3","4","agniva_pro","https://www.imdb.com/user/ur23498917/?ref_=tturv_usr_1741_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645233/?ref_=tturv_perm_1741","Spoiler"
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2645228/?ref_=tturv_1742","Superb, but more than words, emotions over the top.","This is a review without spoilers, I may do another one later on with them, but for now I found myself in shock due to this incredible piece of art, than more than just a movie, is an ocean full of emotions, delivered by the hands of Christopher Nolan, the superb performances from every single actor in this film, the exquisite and wise script, plot, and entire story, and last but not least the music that is absolutely breathtaking.I was thrilled, happy, sad, scared, and millions of emotions that went straight to my heart, something just Nolan can make, the way he tells a story, a unique way that can go beyond the impossible, beyond everything that stands for filmmaking.This is not just an outstanding, sublime and magnificent film by itself, but the greatest end to a trilogy that will stand and will be remembered for ever. Yes, for ever. Thanks to everybody that made this possible, this is just pure joy and excitement, brilliance everywhere, just THANK YOU.","Helpful","•","3","4","danielreyv","https://www.imdb.com/user/ur26202778/?ref_=tturv_usr_1742_t","Jul 20, 2012","https://www.imdb.com/title/tt1345836/review/rw2645228/?ref_=tturv_perm_1742",""
"8","/10","https://www.imdb.com/title/tt1345836/review/rw2645079/?ref_=tturv_1743","You Don't Owe Us Anymore Mr. Nolan","Mr Nolan has once again exceeded our expectations. The Dark Knight Rises while less complex the it's predecessor sort of lacks the action element Batman Begins and the Dark Knight had.TDKR is a very well told story, it sort of humanizes Batman/Bruce Wayne in a way that hasn't exactly been told before and just like before Christian Bale does not fail to meet our expectations in the acting department.Bane was exceptional as the main villain it was actually nice to see a so called ""less famous"" villain in the sense then it would have been if Nolan put in the Riddler or Penguin but I'm glad Tom Hardy gave it his best he really blew me away. Anne Hathaway as Catwoman was stunning but she was different from her comic book counterpart in just a few small ways i wont spoil anything for any one so no worries.Chris Nolan did with Batman what Sam Raimi did with Spiderman he made the character well liked and it pains us to have this franchise end but I'm glad it went out with a big bang well done Mr Nolan","Helpful","•","1","6","tonyjea92","https://www.imdb.com/user/ur23649544/?ref_=tturv_usr_1743_t","Jul 19, 2012","https://www.imdb.com/title/tt1345836/review/rw2645079/?ref_=tturv_perm_1743",""
"8","/10","https://www.imdb.com/title/tt1345836/review/rw2645053/?ref_=tturv_1744","The Dark Knight Rises concludes in a truly majestic, epic, flawed and satisfying way.","The legend comes to an end in spectacular fashion and although it has its fair share of faults and issues, it still delivers in spades. Christopher Nolan has stayed true to his promise of standing alongside these characters and delivering a beautiful conclusion to wrap up the trilogies characters and their stories and emotional arcs, even if some of the new characters don't quite get the same treatment. The first half of the film is clockwork and introduces new characters, some unnecessary, some not and decides not to introduce major plot points until Bane turns up in major fashion about 45 minutes in. For some this will grind the experience wanting the film to be air tight like TDK but I found it to be necessary points, but it could have been swifter. Christopher Nolan really assures us that he is a director in control and not only manages to shock and twist us and deliver gorgeous and truly exciting spectacle, but really balance a story of emotion and modern society in a frightening and realistic way. The screenplay is bloated and overflowing with ideas and could have done with a lot of tweaking and taken a bit more time on certain things, but it always remembers what is important and strives to finish exceptionally...and it does. What is notably strong is an array of actors across the board delivering truly astonishing performances. Christian Bale pains us with such vulnerability and heartache behind his eyes, Anne Hathaway really sells both Selina Kyle and Catwoman beyond words and is truly sexy, swift and spellbinding, Joseph Gordon-Levitt shows strong will and delivers a very important character so well and Tom Hardy does so much with his facial restriction and has such a chilling delivery behind those brooding eyes that show such force and his physical delivery is brutal. The voice has many moments of greatness with just a few questionable points. Unfortunately the prologue voice is now much worse, but it improves. But who was most striking in the film was a easy best supporting actor turn from Michael Caine. He bought the emotion and really tore deep. The Dark Knight Rises is really quite an astonishing and majestic spectacle that really delivers a wonderful and wholly satisfying conclusion. Just be sure to not try and focus on the many issues and not to compare it to its predecessor.***85/100***","Helpful","•","3","4","BornandRaisedinHellonEarth1","https://www.imdb.com/user/ur34947951/?ref_=tturv_usr_1744_t","Jul 19, 2012","https://www.imdb.com/title/tt1345836/review/rw2645053/?ref_=tturv_perm_1744",""
"8","/10","https://www.imdb.com/title/tt1345836/review/rw2644901/?ref_=tturv_1745","The Dark Knight Rises (Spoiler Free Review)","","Helpful","•","3","4","biochemist","https://www.imdb.com/user/ur6965396/?ref_=tturv_usr_1745_t","Jul 19, 2012","https://www.imdb.com/title/tt1345836/review/rw2644901/?ref_=tturv_perm_1745","Spoiler"
"10","/10","https://www.imdb.com/title/tt1345836/review/rw2644843/?ref_=tturv_1746","The Dark Knight Rises!","The Dark Knight Rises is the epic end of a legendary trilogy. It is a very thrilling action packed movie. The acting was superb. Christian Bale still plays Bruce Wayne who seems to lost touch with the outside world and is worn-out as an effect of his war with crime as Batman. Anne Hathaway is perfect as the sexy Catwoman. Tom Hardy is the scary and notorious Bane. I love how the scenes were unfolded. The Dark Knight Rises showed the struggles of Batman to save his beloved city once again. Batman, which is not in great shape, steps up to fight a terrorist who has incredible strength. The action scenes are different. Bane's way of fighting is merciless. In this movie you would see how the characters end up. The relationship between Wayne and Alfred is also emphasized in this movie. The team up between Batman and Catwoman is also fun to watch. Lastly, you would probably love to watch the Batman riding his new vehicle.They really pulled it off. The Dark Knight Rises is a nice addition to Batman Begins and The Dark Knight. Not all trilogies were able to give a nice ending to their respective stories but The Dark Knight Rises did. Two Thumbs UP!","Helpful","•","1","6","akeryu_gpicson","https://www.imdb.com/user/ur25147985/?ref_=tturv_usr_1746_t","Jul 19, 2012","https://www.imdb.com/title/tt1345836/review/rw2644843/?ref_=tturv_perm_1746",""
"7","/10","https://www.imdb.com/title/tt1345836/review/rw2644719/?ref_=tturv_1747","Completely and wonderfully delivered","Seven years from the release of the precursor for Christopher Nolan's Batman trilogy which marked the beginning of a new trend, a new era for filmmaking. Nolan, from how I see it, remade the superhero genre and developed it to something more, a lot more. Then came 'The Dark Knight', with rightful acclaims and praises, Nolan yet again proved his profound knowledge not only in filmmaking but as well as his understanding of what the audience wanted to see. With all the hype for the finale of what is labeled as 'the epic trilogy' for the genre, I grabbed tickets for the earliest screening on the local theaters, 12:15pm to be precise, and boy, was I amazed. It wasn't surprising that the film was this good, not as good as 'The Dark Knight' but well worth the watch; we've all seen Nolan's prowess and is very consistent with his work. It was nearly as perfect as its predecessors but Hans Zimmer's musical score tore this fantastic image of film realism and turned it into a Chinese New Year celebration. The percussions were extremely excessive that it stole away the whole experience. Music score aside, the film was as close to perfect as I can imagine it to be. Wally Pfister's transition from his usual soft-lighting towards the snowy, icy fields of New York, in this case, Gotham City was highly commendable and delivered as good of a cinematography as from his other works. Christian Bale, Morgan Freeman, Gary Oldman, and Michael Caine, all alumni of the past two Batman movies were as consistent as they were brilliant in their respective roles. Playing the primary villain for the film, Tom Hardy's portrayal of Bane was nothing short of excellent, though it does not par with Ledger's 'Joker' Hardy made the most out of the role. Anne Hathaway, to be frank, had my doubts before seeing the film, though after her wonderful performance as the gorgeously sexy counterpart of The Dark Knight, needless to say, was entirely reversed. Marion Cotillard along with Joseph Gordon-Levitt, both formerly casted by Nolan on 'Inception' complemented the ensemble and we pivotal in the development of both the characters and the story. The plot unfolds rather slowly as compared to the previous films but compensates with an impressively directed, brilliantly choreographed climactic end. The film, with all its flaws and glory was an incredible ending to what is perfectly described as the 'the greatest superhero trilogy' of out time.","Helpful","•","3","4","Generalle_della_Rovere","https://www.imdb.com/user/ur23756445/?ref_=tturv_usr_1747_t","Jul 19, 2012","https://www.imdb.com/title/tt1345836/review/rw2644719/?ref_=tturv_perm_1747",""
