star_rating,ipc-rating-star--maxRating,ipc-title-link-wrapper href,review,main_review,helpful,not_helpful,reviewer,ipc-link href,review_date,ipc-link href 2,ipc-btn__text
1,/10,https://www.imdb.com/title/tt0372784/review/rw1108876/?ref_=tturv_11,heavily overrated,"quote. When I heard they were making another Batman movie that explored the origins of Batman with promises of a much better conceived portrayal of the dark knight, I was very excited. Then, when I heard that Christian Bale who's famous for his dark and sinister characters in ""American Psycho"" and ""The Machinist"", was going to play Batman, I got even more excited. Then, the announcement that Christopher Nolan of ""Memento"" fame was picked to direct it, and I was almost certain this film was to not only be the best Batman movie in the franchise, but the best film of the year! Then I saw it.Needless to say, I was a little disappointed. The movies seemed to fall flat in a number of places. For starters, let's begin with direction. With Christopher Nolan in the drivers seat, I kind of expected a tight, clever plot with a less formulaic film style then what was presented. Sure, I mean Nolan had to stick with the script that was given to him and not tamper with the story of Batman. But I felt that the story could have been better displayed. The action scenes in the movie were too quick and flashy, leaving the characters on the screen virtually indistinguishable from one another. What I took away from the film was that it was loud and there were a lot of flashy action sequences where apparently something happened. The film seems to move too quick in some areas and too slow in others. I mean, was the entire process of becoming Batman completely necessary. At least the previous films left some sense of mystery of who Bruce Wayne was and where he got his bat gadgets. I mean, who really cares when it comes down to it? It took away from the plot of Batman Begins.Let's talk about the acting - subpar at best. Hollywood actors should have to have licences to act then Katie Holmes should have hers revoked for her role as a Assistant DA. She was about as convincing as an attorney as Denise Richards was as a nuclear scientist in that stupid James Bond movie. She was supposed to play Bruce Wayne's (Bale) love interest but the on screen chemistry between the two is laughable. Bale's acting was OK, but not like anything we've seen him do in the past. I think if he portrayed Bruce Wayne more like his psychologically tormented character Trevor Reznik in ""The Machinist"", we would have had a better movie on our hands.All in all, this movie wasn't anything special. It was your typical Hollywood formula, good guy versus bad guy, special effects extravaganza with no real value at all.A very forgettable film with bad acting, unnecessary scenes, poor direction and a penchant for overkilling the point. Yes, we understand Bruce Wayne doesn't like bats, and he has to overcome his fear and bring justice to the city of Gotham and yadayada.....blahhhhhhhhh! This oversimplified account of the story of Batman should have been given a different title - ""Batman for dummies and for people that like things that go vrooom and boooooom!"" In its defense, however, it was better than that god awful ""Batman and Robin"". If you really want to watch a good Batman movie, watch the first one. end of quote. the best it can get is 5. I voted 1 just to try to make the result balanced a bit.",134,159,cck7650,https://www.imdb.com/user/ur5205717/?ref_=tturv_usr_11_t,"Jun 21, 2005",https://www.imdb.com/title/tt0372784/review/rw1108876/?ref_=tturv_perm_11,
1,/10,https://www.imdb.com/title/tt0372784/review/rw1106621/?ref_=tturv_12,This movie ruined Batman for me,,128,152,bigben5,https://www.imdb.com/user/ur1608420/?ref_=tturv_usr_12_t,"Jun 19, 2005",https://www.imdb.com/title/tt0372784/review/rw1106621/?ref_=tturv_perm_12,Spoiler
10,/10,https://www.imdb.com/title/tt0372784/review/rw1399745/?ref_=tturv_13,Nolan is the real superhero,"To tell the truth, I thought the Batman franchise could never be saved, and I was really let down that I may never see my favorite superhero in a good movie ever again. Then I saw the preview to Batman Begins, I didn't really know what to think. New Batman. New Alfred. New story. New style. I wasn't sure why I wanted it 'the old way', but maybe I wanted to the actors in the Batman films I grew up with, to revive themselves and make a good Batman movie. I wanted Robin and sadly, Batgirl, alongside Batman saving the world from another familiar villain.I heard Batman Begins, and I thought great, this was called ""Batman"" in 1989, selfishly I said, ""I want something new!"".But, of course being a big Batman fan, I went opening night to Begings. 2 and half hours later, like the rest of the audience was completely blown away. It was the only movie I had ever been to (and yes I have been to some great ones) where the crowd claps and the end. This was not just golf claps for a popcorn clip, this was a standing ovation for 10:30 pm show in a crowded theater in Austin, Texas.I never would have thought this would have worked, even with Nolan directing. But I was wrong, so wrong. After seeing the X-Mens and Spidermans, I clearly thought Marvel had the upperhand and DC was just simply trying to keep up, again, so wrong.Nolan gave us a dark, gritty, and pleasantly realistic, view of Batman. Bale gives a tremendous performance as both Batman and Bruce Wayne. Michael Caine was a fabulous Alfred, and Morgan Freeman almost stole the show as Luscious Fox.Even though X-Men and Spiderman(all of them) are wonderful superhero movies, Batman Begins, is just a good, no, great movie. And I think that is what blew people away, that it wasn't just some superhero, special effect, hero gets girl, good guy wins movie, it was a truly dark and well crafted movie, and it maybe stupid to say, but it didn't even feel like you were watching a superhero movie.I don't even think Burton, and his animated style(which works), could have revived this troubled series, that Schumaker wrecked, because like Fantastic Four and Daredevil, tried over do it and give us the latter part of things.So, here is to you Chris Nolan. You saved a franchise. You made an unforgettable movie, that will be remembered as the best superhero movie of all time, but just an all around great and unforgettable movie classic.",199,14,marshall_web,https://www.imdb.com/user/ur2552805/?ref_=tturv_usr_13_t,"Jun 22, 2006",https://www.imdb.com/title/tt0372784/review/rw1399745/?ref_=tturv_perm_13,
1,/10,https://www.imdb.com/title/tt0372784/review/rw1524719/?ref_=tturv_14,"Very Boring, Not Fun, and WAY Over-rated....",,82,93,brownish_33,https://www.imdb.com/user/ur13053764/?ref_=tturv_usr_14_t,"Nov 19, 2006",https://www.imdb.com/title/tt0372784/review/rw1524719/?ref_=tturv_perm_14,Spoiler
1,/10,https://www.imdb.com/title/tt0372784/review/rw1452586/?ref_=tturv_15,What's Left When the Magic and Fun is Gone,"This new take on Batman just doesn't seem to work quite right. Nolan tries to basically get Shakespearean with the character and completely ignore the first four films. In some ways that works but in other ways it veers off into a Batman universe that makes no sense and becomes basically a movie that seems like he's attempting to have Batman seem more realistic to being like a person in our real universe. This is where Nolan fails. The magic and fun of Batman evaporates quickly. A man dressing up as a bat and fighting crime has a humorous element to it that Nolan completely ignores with this incarnation and everyone in this universe acts really dumb about it and their reactions to it make little sense especially Gordon's character. A lot of what Gordon does lacks logical sense and he never seems to really question the mental state of the person he first sees dressed as a bat. He's portrayed like some idiot willing to eventually put complete trust in someone he knows practically nothing about running around in a bat suit. His reasons for being so trusting are never clear. Does he know something everyone else doesn't? Bale's performance was pretty average but not as compelling as Keaton or Kilmer. He also tries to have a Batman voice that sounds ridiculous. The only reason for this film's critical success is that it struck a cord with the comic book fan die hards. It certainly didn't do that impressive box office numbers. Now with news that Nolan is going to present The Joker in a sequel, I see a potential disaster waiting to happen.",76,90,Raashanui,https://www.imdb.com/user/ur11905224/?ref_=tturv_usr_15_t,"Aug 19, 2006",https://www.imdb.com/title/tt0372784/review/rw1452586/?ref_=tturv_perm_15,
1,/10,https://www.imdb.com/title/tt0372784/review/rw1107071/?ref_=tturv_16,"I'm sorry, but I hated it.",,61,69,mungo39,https://www.imdb.com/user/ur5196156/?ref_=tturv_usr_16_t,"Jun 20, 2005",https://www.imdb.com/title/tt0372784/review/rw1107071/?ref_=tturv_perm_16,Spoiler
5,/10,https://www.imdb.com/title/tt0372784/review/rw1096428/?ref_=tturv_17,Batman Bores  Again,"There's nothing too terrible here, but its hardly the reinvention we were expecting. When it comes to dark comic-book capers, Sin City seems to have left Batman Begins at the starting blocks. While SC is way too radical for some, BB isn't so different from Tim Burton's Batman, just minus the frills and Jack's mugging villainy.This is, of course, a prequel, but if this is what we get in finding out a hero's origins, let's hope the next Bond film Casino Royale steers clear of all this. A comic hero's back story is crucial in explaining Spider-Man or Superman. For many non fans, it's the only really interesting part. Here, the back story never really stands up. So the guy has a bat phobia. Big deal.For the first section of the film, you're just waiting for the action to start. But Bruce Wayne has to face his demons. This involves a trip to the icy tundra and a Fortress of Solitude moment, then lots of training to be a warrior assassin, which we've seen loads of times in The Matrix, Kill Bil Vol 2 and The Empire Strikes Back.The time scale is confusing - there's a flashback to when Bruce is a kid, then a forward flashback to his early 20s. Michael Caine, who plays trusty butler Alfred, looks all of 70 when Master Bruce is only a kid, and looks the same age (with some grey) when Bruce is adult. Wouldn't Alfred look like Caine did 25 years earlier, in his Hannah And Her Sisters phase?And when he's in his floppy-haired 20s, Christian Bale looks all of 30something and so does Katie Holmes (who hails from the Charlotte from Sex And The City school of acting). Both actually seem younger when the story flashes forwards a good few years later - not a big gripe, but it is distracting.Batman Begins takes a while to get going, but while its aim is to show how Wayne 'gets those wonderful toys', it really can't convincingly explain it. Just him and an ageing butler putting together the whole shooting match, even with Morgan Freeman as an insider ordering equipment, just doesn't cut it. C'mon.And Bond fans will know the drag of a director who just can't set up a one-liner. Doesn't matter that they're not too bad jokes, mostly from Alfred of course, some directors can do it, some can't. Nolan can't.Despite some nice touches, Batman Begins really is a bit of a bore as more and more characters are introduced and end up shoe-horned into the film. There's just too much going on here for the film to breathe, too many villains who emerge  but none given the space to be a really juicy nemesis. And the Batmobile chase along the rooftops is so absurd, it could be from the Joel Schumacher era. Christian Bale is not bad at all, but doesn't quite have star charisma and nor do any of the other leads, except Caine of course. Shame.",16,109,clivey6,https://www.imdb.com/user/ur0858542/?ref_=tturv_usr_17_t,"Jun 6, 2005",https://www.imdb.com/title/tt0372784/review/rw1096428/?ref_=tturv_perm_17,
6,/10,https://www.imdb.com/title/tt0372784/review/rw1108492/?ref_=tturv_18,Starts well with intelligence and invention but then descends,"It had some original stuff that displayed intelligence and thought with regards to his suit, car and weaponry. It did try to dwell on Bruce a lot more and convey some of his darkness but I found towards the end it became very Hollywood-ised. Sometimes filmmakers try to over complicate things and this was a good example.I don't know why they can't have a simple bad guy with a simple plan, why do they have to be so elaborate a plot leaving a growing feeling of inevitability that by the end there will be some big explosions, building destruction, lots of flashing lights and Batman will prevail.The inability of seeing the fighting was immensely frustrating. I don't think I saw him actually land a single punch. It seems a fight scene would be imminent and the makers would speed up the camera, ramp up the bass on the sound, scatter the scene with crunching thuds and smacks but then forget to actually choreograph a fight. Maybe believing that if we heard the thuds and saw some activity on the screen that the audience would imagine the rest and think 'wow, what a scene'. I'd much rather have two or three clearly thrown punches or kicks than 1-2 minutes of whirling cape, bangs and crashes and people falling to the ground.It's a shame that they re-launch the franchise in a blaze of 'this is going to be darker and different' which it certainly starts off doing before descending a little bit into Hollywood banality. Why not have the courage to really shake things up, have the bravery to maybe end it badly (taking T3's lead) or just not conform to the normal formula.Showed promise, had some clever stuff and made more of an effort than some in the franchise but still nothing to rival Batman:Mask of the Phantasm as the best batman ever made in my opinion.",58,49,Paynebyname,https://www.imdb.com/user/ur2037258/?ref_=tturv_usr_18_t,"Jun 21, 2005",https://www.imdb.com/title/tt0372784/review/rw1108492/?ref_=tturv_perm_18,
6,/10,https://www.imdb.com/title/tt0372784/review/rw1107105/?ref_=tturv_19,"Again? Well, not quite.","The name of David Goyer among the writing credits made me fear the worse. After all those Zig Zag and Blades appallingness you can hardly blame me. So, you may imagine my surprise to discover that Batman Begins is not only better than the previous Batmans but much better. The genesis of the character as well as inedited insights into the seven mystery years in the life of Bruce Wayne makes the whole enterprise engaging even thrilling. Christian Bale is an American Psycho Batman, pouty lips and unexpected sexual presence. Katie Holmes is lovely, with a sharp intelligence and a riveting imperfect beauty. Michael Caine fills the shoes of the butler with wit and charm. Gary Oldman, looking more Oldman than Gary, adds another surprising characterization to his already impressive gallery. So, very nice. There is still hope in hopeless trends. Who knew.",55,51,terrygiu2000,https://www.imdb.com/user/ur5914273/?ref_=tturv_usr_19_t,"Jun 20, 2005",https://www.imdb.com/title/tt0372784/review/rw1107105/?ref_=tturv_perm_19,
5,/10,https://www.imdb.com/title/tt0372784/review/rw1114078/?ref_=tturv_20,A great disappointment to me - doesn't mean you can't enjoy it...,,52,50,derryjordan,https://www.imdb.com/user/ur5474100/?ref_=tturv_usr_20_t,"Jun 28, 2005",https://www.imdb.com/title/tt0372784/review/rw1114078/?ref_=tturv_perm_20,Spoiler
3,/10,https://www.imdb.com/title/tt0372784/review/rw1096550/?ref_=tturv_21,Big Disappointment,"I can't quite put my finger on why this film doesn't work. It might be the script which despite a few good lines is pretty unadventurous and seems to come straight from the 'How to write comic book movies handbook'. It's dull, it plods along and it takes far too long to get going.The acting is fine although someone should have told Christian Bale that his 'Tony Soprano' accent for Batman doesn't work.All in all your just left with a feeling of 'So what?', after seeing it. If you've seen the other Batman movies and Spider man or even X-Men then there is nothing new here. It's all the same stuff.Maybe in the hands of a decent director like Peter Jackson the film would have turned out good. As it is, it's just a big pile of nothing.",16,84,royal_flush20,https://www.imdb.com/user/ur5642594/?ref_=tturv_usr_21_t,"Jun 6, 2005",https://www.imdb.com/title/tt0372784/review/rw1096550/?ref_=tturv_perm_21,
1,/10,https://www.imdb.com/title/tt0372784/review/rw1414092/?ref_=tturv_22,Dreadful Beyond Belief,This movie was absolutely dreadful. Christian Bale as Batman was just absolutely ridiculous not to mention Michael Caine with his accent. There were several points in the movie I burst out laughing at Bale's delivery of lines. It was like he practically growled as if to sound menacing. I think the public at large just has no idea what is an accurate portrayal of Bob Kane's comic character. To me the closest I think was the original 1989 Batman movie. The absurdity of Batman Begins was how serious it was trying to be which made you laugh at it rather than with it. The Scarecrow was the most disappointing villain of any of the previous Batman films. He was completely boring and just downright stupid. This film was such a complete insult to the fans who have stuck with the movie series through the good sequels and the bad. Unfortunately a new generation of children think this is cooler than a Batman that makes much more sense and has an element of fun to it. Tedious and bland is the only way to describe this new reinvention of the Dark Knight. Next!,43,51,btruskie,https://www.imdb.com/user/ur11332180/?ref_=tturv_usr_22_t,"Jul 8, 2006",https://www.imdb.com/title/tt0372784/review/rw1414092/?ref_=tturv_perm_22,
1,/10,https://www.imdb.com/title/tt0372784/review/rw1143805/?ref_=tturv_23,Heighth of Hollywood Catatonia,"This was the leading film in the summer of unnecessary and instantly forgettable remakes - Herbie, Charlie and the Chocolate Factory, Bewitched, and I'll stop here before I even get to the wretched horror of The Dukes of Hazzard. And Hollywood wonders why ticket sales are low and they can't make as much money? I realize the fans and critics felt this installment took the legend seriously but sorry comic geeks. A man dressed up as a bat is something that could never be taken completely seriously without a touch of camp. That's why Burton nailed the task of dark with just the right amount of campiness. As for this film, it's neither a sequel or a prequel. Good actors with the exemption of casting mistake, Katie Holmes, good director but other than utterly unnecessary retread of the origin story. Batman has already been reinvented twice and now a third. I will give props to Christian Bale but still not up to par with the likes of Michael Keaton. And Jack Nicholson's performance that was fascinating and brilliant at the same time? That's an impossible act to follow. The villain in this film was neither scary or interesting. Boring and instantly forgettable is more like it. It's no wonder moviegoers are left in such a catatonic state from Hollywood's desperate attempts at creativity. How many times can you reinvent the same franchise? A far more interesting installment should've been BATMAN ENDS.",35,49,nycrules,https://www.imdb.com/user/ur2637494/?ref_=tturv_usr_23_t,"Aug 6, 2005",https://www.imdb.com/title/tt0372784/review/rw1143805/?ref_=tturv_perm_23,
