"ipc-rating-star--rating","ipc-rating-star--maxRating","ipc-title-link-wrapper href","ipc-title__text","ipc-btn__text","ipc-voting__label__text","ipc-voting__dot-separator","ipc-voting__label__count","ipc-voting__label__count 2","ipc-link","ipc-link href","ipc-inline-list__item","ipc-link href 2","ipc-html-content-inner-div"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw6440269/?ref_=tturv_1760","Fantastic","","Helpful","•","1","0","carlosjoao-23420","https://www.imdb.com/user/ur116482707/?ref_=tturv_usr_1760_t","Jan 3, 2021","https://www.imdb.com/title/tt0167260/review/rw6440269/?ref_=tturv_perm_1760","The fact that this movie came out in 2003 is simply mind-blowing, it has good special effects, great CGI, a wonderful ending, great characters and it aged very well. It still is one of the greatest movies of all time."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw6437711/?ref_=tturv_1761","Amazing Movie","","Helpful","•","1","0","mari_olivo","https://www.imdb.com/user/ur127880007/?ref_=tturv_usr_1761_t","Jan 3, 2021","https://www.imdb.com/title/tt0167260/review/rw6437711/?ref_=tturv_perm_1761","Loved the scenes, actors and scrip. Not an easy book to adapt, but the movie does Justice."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw6430023/?ref_=tturv_1762","A must watch title","","Helpful","•","1","0","caiopleul","https://www.imdb.com/user/ur94829653/?ref_=tturv_usr_1762_t","Jan 1, 2021","https://www.imdb.com/title/tt0167260/review/rw6430023/?ref_=tturv_perm_1762","The first time I saw this movie I was very young old, but I could realized it was going to be a film really hard to beat. Peter Jackson's job was amazing, along with a touching and unforgettable soundtrack. The scenes are very well constructed, resulting in a true interaction of the viewer with the film. None adventure movie that I've ever seen until today has managed to hold a candle of The Lord of the Rings 3, it's a true masterpiece. A must watch movie!"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw6397218/?ref_=tturv_1763","An amazing conclusion to an amazing franchise","Spoiler","Helpful","•","1","0","nshettys","https://www.imdb.com/user/ur127536316/?ref_=tturv_usr_1763_t","Dec 25, 2020","https://www.imdb.com/title/tt0167260/review/rw6397218/?ref_=tturv_perm_1763",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw6283738/?ref_=tturv_1764","very good final","","Helpful","•","1","0","cerciemirhan","https://www.imdb.com/user/ur126385674/?ref_=tturv_usr_1764_t","Nov 18, 2020","https://www.imdb.com/title/tt0167260/review/rw6283738/?ref_=tturv_perm_1764","This was epic movie... LOTR is a perfect franchise and this movie is most perfect movie of the perfect LOTR franchise."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw6235791/?ref_=tturv_1765","Great job","","Helpful","•","1","0","arkatm","https://www.imdb.com/user/ur125877830/?ref_=tturv_usr_1765_t","Nov 4, 2020","https://www.imdb.com/title/tt0167260/review/rw6235791/?ref_=tturv_perm_1765","Good ending for a great movies but its little bit dark my eyes is'nt very god"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw6219142/?ref_=tturv_1766","Your lif is wasted if you didn't watch it","","Helpful","•","1","0","nishanbhakta","https://www.imdb.com/user/ur124527490/?ref_=tturv_usr_1766_t","Oct 30, 2020","https://www.imdb.com/title/tt0167260/review/rw6219142/?ref_=tturv_perm_1766","In my whole entire life I have seen thousands of movies but it is my favourite it is number one.
There is no reason to not giving this movie 10 out of 10. Everything is perfect and well-balanced in this movie."
"9","/10","https://www.imdb.com/title/tt0167260/review/rw6216205/?ref_=tturv_1767","The lighting of the beacons (The Return of the King)","Spoiler","Helpful","•","1","0","sanjaymondal-22540","https://www.imdb.com/user/ur125651295/?ref_=tturv_usr_1767_t","Oct 29, 2020","https://www.imdb.com/title/tt0167260/review/rw6216205/?ref_=tturv_perm_1767",""
"9","/10","https://www.imdb.com/title/tt0167260/review/rw6159189/?ref_=tturv_1768","Achieves the ending it deserves","","Helpful","•","1","0","damianphelps","https://www.imdb.com/user/ur29500838/?ref_=tturv_usr_1768_t","Oct 9, 2020","https://www.imdb.com/title/tt0167260/review/rw6159189/?ref_=tturv_perm_1768","When you invest years following a story as good as rings there is always a small dark place in your heart that is filled with the worry 'what if the ending sucks?'. Well ROTK is a very satisfying conclusion to the trilogy.Its a sweeping ride across massive landscapes intertwining multiple story arcs into their spectacular conclusions.One could argue that the movies 9 endings is a bit over the top but I actually liked that each aspect was given a full conclusion, after this much time I didn't want to ask 'what happened to ...?'.A day spent with the 3 extended editions of the trilogy is a day well spent."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw6136259/?ref_=tturv_1769","They saved the best for last.","","Helpful","•","0","1","RoBiN_SinGH211221","https://www.imdb.com/user/ur113034596/?ref_=tturv_usr_1769_t","Sep 30, 2020","https://www.imdb.com/title/tt0167260/review/rw6136259/?ref_=tturv_perm_1769","Obviously, I'm aware of the fact that the Lord of the Rings trilogy is actually one giant movie, but since it was released in parts, that's how I'm judging them. The Return Of The King is the final chapter, and since it is the climax and resolution of the epic journey, it has a little more intensity and urgency than the previous installments.At this point everyone has come to know and love all of the characters, and the stakes have become tremendously high. Kingdoms are at their knees, and the only two characters who can save the day are getting weaker and weaker. The tension was very high in this episode and I can honestly say that out of all 3 this was the only one that had me on the edge of my seat. There were many memorable scenes (one of my favourites including the part with the giant spider)that made this the classic that it is sure to stay for decades to come.This is the longest of the series, mostly because of the ending that seems to last a while. This was a good ending, and I can see why Frodo did what he did. He, and us the audience, have gone through an incredible ordeal and I think we needed that 20 minute linger. When the battle is over, and the celebrations have ended, there is a sad emptiness felt. The films spanned over 3 years, there have been the extended cuts of course, but after that, it's all over. Peter Jackson gave us an ending that was both appropriate and admirable.These were some amazing movies and this one in particular is the best, in my opinion. As whole, the Lord Of The Rings is a phenomenon. An absolute phenomenon. Much more than just movies. They have a universal appeal and have touched the hearts and imaginations of millions. I'm one of them.Sorry if I'm being all fanboyish and kissing this movie's ass, but I really admire it. It may not be among my personal favourites but generally this seems to be the movie event of the century. There will never be another Lord of the Rings film, and that's a bit depressing.My rating: 10/10"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw6076152/?ref_=tturv_1770","Perfect just Perfect","","Helpful","•","1","0","nicorip22","https://www.imdb.com/user/ur47190847/?ref_=tturv_usr_1770_t","Sep 8, 2020","https://www.imdb.com/title/tt0167260/review/rw6076152/?ref_=tturv_perm_1770","I'm going to make the same review for the trilogy of movies because i consider them as one great movie. What can we say about tolkien one of the best writers, luckily they made a great adaptation of the book. The film is impressive, it is perfect and very entertaining, time flies considering that each film lasts more than 3 hours. Great battles, great adventure, great drama, great comedy. YOU MUST WATCH IT."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw6026580/?ref_=tturv_1771","Great","","Helpful","•","1","0","migw-58268","https://www.imdb.com/user/ur123564959/?ref_=tturv_usr_1771_t","Aug 25, 2020","https://www.imdb.com/title/tt0167260/review/rw6026580/?ref_=tturv_perm_1771","Almost as good as the book , in some way even better"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5987713/?ref_=tturv_1772","The Return of the King and it's still the King","","Helpful","•","1","0","spencergauldin","https://www.imdb.com/user/ur39017208/?ref_=tturv_usr_1772_t","Aug 13, 2020","https://www.imdb.com/title/tt0167260/review/rw5987713/?ref_=tturv_perm_1772","In this world that we live in, there are huge blockbuster movies. In recent memory, we've had movies like Endgame, Infinity War, and the Dark Knight that are big nerd culture hits. The thing is is that they didn't win many Academy Awards at all.
But now think of this. There is a fantasy and nerdtastic movie that did win a lot of awards. 11 academy awards including best picture. It was The Return of the King.
If you want a nerdy, superhero, or fantasy movie to do it right, compare it to this movie because they did it right on so many levels. The Return of the King is what cinema is at it's best. Music, story, characters, emotional moments, monologues, special effects, cinematography, messages,....practically the perfect ending. I still get emotional during this movie. This movie really makes you forget about what's going on in the real world now and get into this fantasy world of Middle-Earth."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5977040/?ref_=tturv_1773","They saved the best for last","","Helpful","•","0","1","elgatomaposo","https://www.imdb.com/user/ur122905483/?ref_=tturv_usr_1773_t","Aug 9, 2020","https://www.imdb.com/title/tt0167260/review/rw5977040/?ref_=tturv_perm_1773","Obviously, I'm aware of the fact that the Lord of the Rings trilogy is actually one giant movie, but since it was released in parts, that's how I'm judging them. The Return Of The King is the final chapter, and since it is the climax and resolution of the epic journey, it has a little more intensity and urgency than the previous installments."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5954802/?ref_=tturv_1774","The Lord of the Rings","","Helpful","•","1","0","Rajavinho","https://www.imdb.com/user/ur122447046/?ref_=tturv_usr_1774_t","Jul 31, 2020","https://www.imdb.com/title/tt0167260/review/rw5954802/?ref_=tturv_perm_1774","This is Soo amazing movie. I grew up with this ;)
I've already watched this like hundred times, but I'm never bored!
Lord of the Rings is the best trilogy that I ever seen!"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5953393/?ref_=tturv_1775","Brilliant","","Helpful","•","1","0","edimihalescu","https://www.imdb.com/user/ur118337147/?ref_=tturv_usr_1775_t","Jul 30, 2020","https://www.imdb.com/title/tt0167260/review/rw5953393/?ref_=tturv_perm_1775","It may be over 3 hours long, the characters may have little depth, and the ending may be predictable, but every time I watch it, I am impressed. This is simply one of the greatest films ever, and it's all because of the plot. Filled with brilliant moments, I have never watched a movie with that much interest. It's simply brilliant. Brilliantly shot, brilliant battles, every scene is important in its own way. The characters are easy to love, and it's easy for us to understand why this masterpiece has won 11 academy awards. I am not even going to talk about the music, the perfect brightness, the incredible setting and special effects. Film critics will say it's not the same level with the godfather 2, or citizen kane, or casablanca, or God knows what other old film, but for me, and most of the people I know, this is the best, most entertaining film, if not necessarily the greatest."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5951558/?ref_=tturv_1776","BEST MOVIE OF ALL TIME","","Helpful","•","1","0","pdxtaylormary","https://www.imdb.com/user/ur122406768/?ref_=tturv_usr_1776_t","Jul 29, 2020","https://www.imdb.com/title/tt0167260/review/rw5951558/?ref_=tturv_perm_1776","Just like the Novel is the Best Novel of ALL TIME!
Cant dispute greatness!"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5933550/?ref_=tturv_1777","A Limitless World","","Helpful","•","1","0","hpanahi-61299","https://www.imdb.com/user/ur120751975/?ref_=tturv_usr_1777_t","Jul 24, 2020","https://www.imdb.com/title/tt0167260/review/rw5933550/?ref_=tturv_perm_1777","This movie along with the other ones and also The Hobbit are like and endless world that when i feel shut outed from this world i have a safe place to go, and that place is this world.We need more movies like that."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5894454/?ref_=tturv_1778","It really is that great, seriously.","","Helpful","•","1","0","coasterdude44","https://www.imdb.com/user/ur35965350/?ref_=tturv_usr_1778_t","Jul 10, 2020","https://www.imdb.com/title/tt0167260/review/rw5894454/?ref_=tturv_perm_1778","What can be said about ROTK that hasn't already been said for the past 15 years, it truly is one of the greatest fantasy films ever created. After Fellowship set the bar for the Fantasy genre back in 2001 and made the fantasy genre rip roaring popular and a nearly flawless sequel, The Two Tower, along comes the final chapter that is not just almost flawless, it's perfectly flawless in every way imaginable.I find this film almost impossible to fault in every sense of the word, from the mindblowingly gargantuan battle setpeices and the detail of the world of Middle-Earth and Mordor in it's scope, with the chatacters, every single one of them with their time to shine, and near perfect filmmaking. This is a marvel of entertainment that Peter Jackson and all cast and crew should be incredibly proud of.Weta Workshop was pushed to their absolute limit creating every sword, peice of armour, helmet for the thousands of extras that are in this movie and the production value is absolutely brain melting. Well Done WetaAndy Serkis best is saved to last as Gollum's story continues as he follows Sam and Frodo to the very end with such a tension filled finale which will have you cheering for almost every character in the movie since everyone has their own unique moment of awesomeness in this finaleAs I said before with the previous Lord of the Rings films. It is very hard to pick a best movie out of this trilogy because they stand almost equally for me. Two Towers stood as the best for me, but in terms of sheer scope and production value and character moments, this one stands of the best of the three. A perfect ending to an almost perfect trilogy. a brilliantly shot, directed and crafted high-fantasy epic finale"
"8","/10","https://www.imdb.com/title/tt0167260/review/rw5890672/?ref_=tturv_1779","The Best of the Trilogy","","Helpful","•","0","1","monsterhunt-94296","https://www.imdb.com/user/ur120739046/?ref_=tturv_usr_1779_t","Jul 8, 2020","https://www.imdb.com/title/tt0167260/review/rw5890672/?ref_=tturv_perm_1779","I just watched The Lord of the Rings: The Return of the King, the final installment in the LOTR trilogy clocking in at almost three and a half hours long, excluding credits the runtime was about three hours and twelve minutes. This movie was epic in all senses of the word. It gives a completely satisfying conclusion to the trilogy and wraps everything up nicely while also proving to be extremely entertaining despite it's insane runtime.Peter Jackson is very good at creating a sense of dread and going from hopeful to hopeless. The tension in this movie is insane, and I think that's mostly due to the expert build up from the rest of the trilogy. The stakes are really high here, and one moment you think the heroes can't lose and the next you think they have no chance. The emotions in this one were also on point, as you've grown attached to these characters throughout the past two films. Everything with Sam, Frodo, and Gollum was done incredibly, and the whole thing was really entertaining and epic in scale.There were a few problems I had with it (including some plot threads that are left unanswered in the theatrical cut), but overall I enjoyed this one the most out of the trilogy and in the end. I definitely recommend all three Lord of the Rings movies, which are really one massive movie. 8.5/10My Rating System:
1/10- absolute garbage
2/10- really bad
3/10- pretty bad
4/10- bad
5/10- meh/ok/fine
6/10- good
7/10- pretty good
8/10- really good
8.5/10- threshold to be considered a masterpiece
9/10- amazing
10/10- perfect"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5889862/?ref_=tturv_1780","Best Fantasy Movie Ever Made!","","Helpful","•","1","0","wfrd","https://www.imdb.com/user/ur120722702/?ref_=tturv_usr_1780_t","Jul 8, 2020","https://www.imdb.com/title/tt0167260/review/rw5889862/?ref_=tturv_perm_1780","This is no exaggeration! This finale is emotional, intense and magical! The characters strengthen throughout the movie and are really likeable. It's one big epic battle for Middle-Earth! Any fantasy fan could sit down and love this movie!"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5871737/?ref_=tturv_1781","Amazingly done and stunning visuals","","Helpful","•","1","0","reginaaorozcoo","https://www.imdb.com/user/ur105838239/?ref_=tturv_usr_1781_t","Jul 1, 2020","https://www.imdb.com/title/tt0167260/review/rw5871737/?ref_=tturv_perm_1781","This trilogy gives us a cinematic excellence, from the way the story is told, the actors bringing this characters to life and the director himself. The Return of the King gives us a perfect end for this whole adventure and, of course, the very much anticipated comeback of the king of Gondor, the history of the beloved Aragorn. It's special in many ways and the fact that this movie is considered one of the all time best is very accurate and real. Well deserved Oscars and we were lucky for having this cast and crew doing this iconic and lifetime masterpiece."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5849496/?ref_=tturv_1782","The Greatest of All Time!","","Helpful","•","1","0","hooma814","https://www.imdb.com/user/ur113789660/?ref_=tturv_usr_1782_t","Jun 23, 2020","https://www.imdb.com/title/tt0167260/review/rw5849496/?ref_=tturv_perm_1782","How can you even review this movie!
I've been reading the books and watching the making of these movies/behind the scenes and they just get better and better every time. Being a New Zealander makes inherently bias to LOTR, although even if I was from another country, I would still see it as the greatest.This movie and story is so compelling because it tells the story of a journey or an adventure. By the start of the third movie we've already invested so much into Frodo and the fellowship. It has such strong character duos that I'm already won over before they even begin. You can't help but love every scene with Gimli and Legolas, Mary and Pippin, Frodo and Sam. And you know that after the massive success of The Two Towers, that they're going to do everything they can to make Return of the King even better than that. And yes boy, did they do that! How many other movies on IMDB have higher rated instalments after the first movie?Return of the King improves itself in so many of its battle scenes. The Oliphants scene with Legolas blew me away as a child and still does to this day. The witch King of Angmar is so intimidating. The riders of Rohan coming to attack brings such emotion to me every time. The battle and city of Minas Tirith is so well detailed. The Nasgul are incredible! Shelob is terrifying. Sam's heroic and courage get me tearing up every time! And the music! Oh my, the music. The LOTR soundtrack has been my most replayed soundtrack of any movie, especially the Return of the King. The black gate battles and the joy of the ring being destroyed are the height of excitement and satisfaction. They are so epic! There is such a relief in knowing that the ring is destroyed and watching the Tower of Sauron come down is a beautiful thing.This is the ultimate story that tells the battle of good and evil. Before it was too cliche and the good guys always win, or no one on the good side ever dies. This was the original story for me that nailed it and still continues to nail it. It deserves every Oscar it won.Is it perfect? Well no, you only have to watch something like CinemaSins to discover all the issues with any movie - we're only human, perfection is never attainable that's the way its meant to be. I have a few problems with the 5 or so endings being way too long, and Sam's being completely unnecessary. The eagles were fine for me until they came up again in the Hobbit and we all got a bit over the eagles saving the day. The massive earthquake only making the orcs fall into the abyss and not any of the good guys was far fetched. But it doesn't really matter. The pros are too great, they make the negatives a small blip.I'm so glad this movie wasn't made in 2020. There would be a CGI Minus Tirith, every Orc would probably be CGI, the Riders of Rohan would of been one man on his horse and all the rest CGI. Corners would've been cut, it wouldn't have been honouring of the story. It may have had a lot more extra female characters, and racial diversity and leads, which could be something better actually, but could have also led it away from the original story, making it more 21st Century then about the world of Middle Earth. It probably wouldn't be filmed in NZ and just wouldn't have been any good. This was made at exactly the right time, in the right place, with the right people. They got everything right!Return of the King is a movie that actually gets more and more impressive when you look into how it was made and how they actually pulled a lot of this off. No movie it seems like would go to the extremes these guys went to for the three years in a row to pull of the greatest trilogy in the history of movie making. Talk to any NZ'er and we're very proud of Peter Jackson and his team."
"7","/10","https://www.imdb.com/title/tt0167260/review/rw5799995/?ref_=tturv_1783","The Lord of the Rings: The Return of the King","","Helpful","•","0","1","ylshu-92032","https://www.imdb.com/user/ur116885427/?ref_=tturv_usr_1783_t","Jun 5, 2020","https://www.imdb.com/title/tt0167260/review/rw5799995/?ref_=tturv_perm_1783","To be honest, I can only say that this is a qualified visual work, and the major production may be embodied in 3D technology."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5775414/?ref_=tturv_1784","My precious","","Helpful","•","1","0","MAYESY-44","https://www.imdb.com/user/ur118961119/?ref_=tturv_usr_1784_t","May 26, 2020","https://www.imdb.com/title/tt0167260/review/rw5775414/?ref_=tturv_perm_1784","Brilliant end to a wonderful trilogy. Great action through out and a trilogy I could watch over and over again."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5773677/?ref_=tturv_1785","The perfect trilogy!","","Helpful","•","1","0","DoctorDragon","https://www.imdb.com/user/ur113317922/?ref_=tturv_usr_1785_t","May 26, 2020","https://www.imdb.com/title/tt0167260/review/rw5773677/?ref_=tturv_perm_1785","I saw the entire trilogy for 5 times...every time I am surprised on how good this movie is. A perfect ending for a perfect trilogy."
"9","/10","https://www.imdb.com/title/tt0167260/review/rw5744836/?ref_=tturv_1786","Welcome to Epic Hell!","Spoiler","Helpful","•","1","0","educallejero","https://www.imdb.com/user/ur90868255/?ref_=tturv_usr_1786_t","May 17, 2020","https://www.imdb.com/title/tt0167260/review/rw5744836/?ref_=tturv_perm_1786",""
"9","/10","https://www.imdb.com/title/tt0167260/review/rw5733701/?ref_=tturv_1787","Wang yingreview of the rings","Spoiler","Helpful","•","1","0","v-03701","https://www.imdb.com/user/ur118338532/?ref_=tturv_usr_1787_t","May 13, 2020","https://www.imdb.com/title/tt0167260/review/rw5733701/?ref_=tturv_perm_1787",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5732867/?ref_=tturv_1788","beautiful","","Helpful","•","1","0","yanrf","https://www.imdb.com/user/ur118283836/?ref_=tturv_usr_1788_t","May 13, 2020","https://www.imdb.com/title/tt0167260/review/rw5732867/?ref_=tturv_perm_1788","What a beautiful film,stunning picture,perfect story"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5694343/?ref_=tturv_1789","This movie will remain as the best movie seen in my life.","","Helpful","•","1","0","biswasarjun","https://www.imdb.com/user/ur99481211/?ref_=tturv_usr_1789_t","May 1, 2020","https://www.imdb.com/title/tt0167260/review/rw5694343/?ref_=tturv_perm_1789","When I saw this movie I did not take a moment annoying. This movie story is much better than the previous movie."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5692440/?ref_=tturv_1790","Very impressive","","Helpful","•","1","0","aryanvisrolia","https://www.imdb.com/user/ur99599199/?ref_=tturv_usr_1790_t","Apr 30, 2020","https://www.imdb.com/title/tt0167260/review/rw5692440/?ref_=tturv_perm_1790","I have seen lots of films where the screen play has not stuck with the source material (the book/comic) but this movie keeps to it without adding the unnecessary stuff - more action and violence."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5666054/?ref_=tturv_1791","Peter Jackson did the impossible","","Helpful","•","1","0","titushowlett","https://www.imdb.com/user/ur106348837/?ref_=tturv_usr_1791_t","Apr 22, 2020","https://www.imdb.com/title/tt0167260/review/rw5666054/?ref_=tturv_perm_1791","If you didn't enjoy this, as a matter of fact there is something very wrong with you. Not only did the first one hit hard, but also the sequel AND the best by far, Return of the king. What an emotional, meaningful, action-packed conclusion! Every plot line makes sense and is so interesting, it leaves you on the edge of your seat just dying to find out what happens next. The battle of Minas Tireth was so well shot, ridiculously intense, and full of emotions from some great actors and actresses. Gandalf gives us some nice heartwarming quotes and really helps give relief during all the intense sections of this unbelievably outstanding movie. The climax was so well done. Each emotion from everyone's faces are so well acted and realistic as we say goodbye to all these loved characters. The impact is so strong as every character is so genuinely likable only increasing how sad it is to see them leave. The movie and trilogy is nothing like I've ever seen before, and I recommend this to everyone. You'll not be disappointed.10/10"
"9","/10","https://www.imdb.com/title/tt0167260/review/rw5603483/?ref_=tturv_1792","Amazing epic","","Helpful","•","1","0","v-94317","https://www.imdb.com/user/ur114623244/?ref_=tturv_usr_1792_t","Apr 3, 2020","https://www.imdb.com/title/tt0167260/review/rw5603483/?ref_=tturv_perm_1792","When it comes to my favorite movie, I will say"" The Lord of the Rings"" without hesitation. Directed by Peter Jackson, the movie is very popular and has drawn large audiences by it magnificent scene of war and the vivid description of people. Telling about sacrificing lives to defend the homeland for the world's bright future, the movie consists of three parts, they are ""the fellowship of the ring"", ""the two towers"" and"" the return of the king"".
There is a character that moves me most, whose name is Frodo Baggins. He is a hobbit living in Shire, but the ordinary hobbit bears the burden voluntarily which seems can't be completed. It's true that he is one of the Nine Walkers in the company of ring but, nevertheless, all the main job falls upon his shoulders. Frodo Baggins, like Jesus, bears his cross throughout the three parts of the fantasy adventure, not trusting anyone with his heavy and, at times, dangerous burden. Despite knowing that his true friend Sam is always ready to help, Frodo knows-he is the one responsible for the outcome of the journey.
Frodo, as we all know, is a strong character bearing the One Ring longer than anyone else. Prolonging his life, the ring undermines his health however. After the journey, his distinctive mark is the scar on his left chest, wounded by the King 's Nazgul's blade. What's more, he was short of one of his fingers, which was bitten off by Gollum together with the ring on the slope of the Mountain Doom.
It's hard to imagine that an ordinary person can complete the task. Frodo wants to give up during the journey, but he doesn't turn back, for he holds on to the belief that there must be something good in this world which worth fighting for.
Even if you are not powerful, not strong, you can change the world like any great man. This is what I learn from"" The Lord of the Rings"". Everyone can be a lord."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5603166/?ref_=tturv_1793","Very Nice","Spoiler","Helpful","•","1","0","alanicclothing","https://www.imdb.com/user/ur115836265/?ref_=tturv_usr_1793_t","Apr 3, 2020","https://www.imdb.com/title/tt0167260/review/rw5603166/?ref_=tturv_perm_1793",""
"7","/10","https://www.imdb.com/title/tt0167260/review/rw5591899/?ref_=tturv_1794","The Return of the King","Spoiler","Helpful","•","0","1","Pooooh","https://www.imdb.com/user/ur114687165/?ref_=tturv_usr_1794_t","Mar 30, 2020","https://www.imdb.com/title/tt0167260/review/rw5591899/?ref_=tturv_perm_1794",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5571858/?ref_=tturv_1795","18 Years later and its still amazing","","Helpful","•","1","0","marshallcreely","https://www.imdb.com/user/ur111441631/?ref_=tturv_usr_1795_t","Mar 23, 2020","https://www.imdb.com/title/tt0167260/review/rw5571858/?ref_=tturv_perm_1795","Decided To re-watch the hobbit/LOTR series after reading the books... again and hearing about the upcoming Amazon Prime LOTR series. Watching the film again not only reminded me of our ahead in CGI and VFX this film was for its time but just how accomplished this film is. Only movie to ever win all its nominations as the Oscars but also winning best picture showdown. If you've been living under a rock for the past 18 years please watch not just this film but all of them, also if you're into reading give the books a shot. You wont be disappointed."
"9","/10","https://www.imdb.com/title/tt0167260/review/rw5566031/?ref_=tturv_1796","The end","","Helpful","•","1","0","yiyuantiming","https://www.imdb.com/user/ur114823264/?ref_=tturv_usr_1796_t","Mar 21, 2020","https://www.imdb.com/title/tt0167260/review/rw5566031/?ref_=tturv_perm_1796","The trilogy of ""The Lord of the Rings"" ended in ""The Return of the Kings"", an epic atmosphere was created, and each carefully arranged branch line was blended in the ultimate battle. The movie special effects brought that magnificent war, even today's heavy Wen can still make people breathless, and the light of love and courage is the most fascinating place in Middle-earth."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5563844/?ref_=tturv_1797","When the king returns","","Helpful","•","1","0","ssssgelojun","https://www.imdb.com/user/ur114692853/?ref_=tturv_usr_1797_t","Mar 20, 2020","https://www.imdb.com/title/tt0167260/review/rw5563844/?ref_=tturv_perm_1797","When the king returns, the beauty is pregnant. The Lord of The rings trilogy ended with a nearly perfect finale to The sound of Into The West."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5553860/?ref_=tturv_1798","Pretty much outstanding best Trilogy film 3rd part","Spoiler","Helpful","•","1","0","Rifat_Rock_Don","https://www.imdb.com/user/ur96615734/?ref_=tturv_usr_1798_t","Mar 15, 2020","https://www.imdb.com/title/tt0167260/review/rw5553860/?ref_=tturv_perm_1798",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5548092/?ref_=tturv_1799","very good movie","","Helpful","•","1","0","sadiq-40524","https://www.imdb.com/user/ur112961681/?ref_=tturv_usr_1799_t","Mar 13, 2020","https://www.imdb.com/title/tt0167260/review/rw5548092/?ref_=tturv_perm_1799","Very good movie not bored even in movie
must watch
i have watched it more than 10 times"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5546456/?ref_=tturv_1800","From Childhood Time..","","","","","","George67","https://www.imdb.com/user/ur77892182/?ref_=tturv_usr_1800_t","Mar 11, 2020","https://www.imdb.com/title/tt0167260/review/rw5546456/?ref_=tturv_perm_1800","Such a Masterpiece, I've been watched in childhood, Great Cast and great performance.."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5542948/?ref_=tturv_1801","Will it?","Spoiler","","","","","andrewjoy-75878","https://www.imdb.com/user/ur114451212/?ref_=tturv_usr_1801_t","Mar 10, 2020","https://www.imdb.com/title/tt0167260/review/rw5542948/?ref_=tturv_perm_1801",""
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5542759/?ref_=tturv_1802","10/10","","","","","","master-gummybear","https://www.imdb.com/user/ur23193477/?ref_=tturv_usr_1802_t","Mar 10, 2020","https://www.imdb.com/title/tt0167260/review/rw5542759/?ref_=tturv_perm_1802","The case when you do not want to say, ""The book is better""."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5531883/?ref_=tturv_1803","Worthy of all 11 academy awards it wond","","","","","","jlazbuggy","https://www.imdb.com/user/ur110842314/?ref_=tturv_usr_1803_t","Mar 6, 2020","https://www.imdb.com/title/tt0167260/review/rw5531883/?ref_=tturv_perm_1803","A crowning achievement in film-making and adaptation, by far the greatest conclusion to a film series, and with the first two films, is the greatest film of all time."
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5525567/?ref_=tturv_1804","VERY GOOD","","","","","","urded-09697","https://www.imdb.com/user/ur114329873/?ref_=tturv_usr_1804_t","Mar 3, 2020","https://www.imdb.com/title/tt0167260/review/rw5525567/?ref_=tturv_perm_1804","This movie still stands as one of the greatest of all time WATCH IT"
"10","/10","https://www.imdb.com/title/tt0167260/review/rw5516656/?ref_=tturv_1805","One of Many of the series all started by the works of J.R.R. Tolkien","","","","","","beandavid","https://www.imdb.com/user/ur114190460/?ref_=tturv_usr_1805_t","Feb 28, 2020","https://www.imdb.com/title/tt0167260/review/rw5516656/?ref_=tturv_perm_1805","I started my fascination of J.R.R. Tolkien as a kid and reading The Hobbit. From there it was natural that I wanted to see all of these stories especially on screen. It really brought them to life for me. I'd love to see many more."
