"ipc-rating-star--rating","ipc-rating-star--maxRating","ipc-title-link-wrapper href","ipc-title__text","ipc-html-content-inner-div","ipc-voting__label__text","ipc-voting__dot-separator","ipc-voting__label__count","ipc-voting__label__count 2","ipc-link","ipc-link href","ipc-inline-list__item","ipc-link href 2"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585205/?ref_=tturv_2335","Good but not the real story","This is a good movie. One of the best I've seen. That being said this is not The Two Towers book. This is pretty much a movie based on a book. Too much was changed or left out if you are a fan of the books. Unfortunately, most people who will see this movie will not have read the books. I guess that is good for the movie producers. Do yourself a favor and read the Trilogy and The Hobbit. They are amazing. Then look at this as a good movie based on some awesome books.","","","","","nanschmidt2000","https://www.imdb.com/user/ur1399692/?ref_=tturv_usr_2335_t","Dec 20, 2002","https://www.imdb.com/title/tt0167261/review/rw0585205/?ref_=tturv_perm_2335"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585204/?ref_=tturv_2336","Magical 3 Hours in the Theatre","This is the best movie I have seen this year.  Now I am not even a fan of Tolkien's book -- never read the tale.  But I was just captivated by this. It is epic movie making at its best.  The battle scene at the end was just UNBELIEVABLE.I first saw Akira Kurasawa's ""Seven Samurai"" in college, and the relentless battles staged in ""Two Towers"" reminded me of those in the Japanese firm. In the ""Two Towers"" they are just as skillfully directed and edited, but they are SO MUCH GRANDER from the technology and money of today's Hollywood. This movie testifies to the dominance of Hollywood in the world entertainment.  It is a sheer joy to be transported to the fantasy world on Middle Earth!","","","","","khookevin","https://www.imdb.com/user/ur1343070/?ref_=tturv_usr_2336_t","Dec 20, 2002","https://www.imdb.com/title/tt0167261/review/rw0585204/?ref_=tturv_perm_2336"
"5","/10","https://www.imdb.com/title/tt0167261/review/rw0585202/?ref_=tturv_2337","Great Movie!!! But, I think the first was better.","","","","","","hobie0","https://www.imdb.com/user/ur1875523/?ref_=tturv_usr_2337_t","Dec 20, 2002","https://www.imdb.com/title/tt0167261/review/rw0585202/?ref_=tturv_perm_2337"
"7","/10","https://www.imdb.com/title/tt0167261/review/rw0585201/?ref_=tturv_2338","If you want to watch the book, put it on a shelf","Having read a number of the reviews by fans of the books, i am dismayed at some of the reactions to this work. It appears as though they were mainly interested in comparing this film to the book and not looking at this as part of a film trilogy.What they seem to forget is that Peter Jackson is a huge fan of Lord of the Rings. He has adapted the books and I have to believe that he has stayed faithful to his experiences of the book.One of the beauties of novels is that they allow you to create your own landscape and vision of the characters. I have known of two people reading and loving the same book, but when they discuss it, they have what seem like completely different ideas of what the book was really about.All I am trying to say is that this is Peter Jackson's vision of the books and I am sure the changes he made were forced upon him through the difficulty of trying to adapt a complex novel into a film.When it comes down to it, a film is mainly the directors vision of the action, whereas a book allows us to create our own experiences.I will only suggest that no adaptation which was made to pander to the experiences of the reader has ever made a good movie. The point of adapting a book into a film is to share your experiences of the book with others, not to collect their experiences up put them all together and release them back to the people that gave them.Oh, I thought the film suffered through the limitations of the story which will end up creating a ten hour masterpiece but judging it on its own means that it will suffer9/10 (in anticipation)If you got this far, thank you and sorry for the rant.","","","","","rocstat","https://www.imdb.com/user/ur1465466/?ref_=tturv_usr_2338_t","Dec 20, 2002","https://www.imdb.com/title/tt0167261/review/rw0585201/?ref_=tturv_perm_2338"
"","","https://www.imdb.com/title/tt0167261/review/rw0585200/?ref_=tturv_2339","Absolutely brilliant!","There is another comment on this web page which I think is ridiculous. I am a huge fan of the Tolkien work, and have read the Lord of the Rings a couple of time now, and have just seen the second film. Though Peter Jackson has not followed the book precisely, the film is absolutely amazing - I believe even to people who have not read Tolkien's works. I can understand why some parts were left out of the film, but Peter Jackson has not 'invented' any storyline, nor betrayed any Lord of the Rings fans. Certainly there have not been 5 chapters omitted as this other comment suggests.
In all, the film was excellent - as was the first. I can't see how Jackson could possibly live up to what is expected of the third film, but I'm sure he will! Please go and see this film - Tolkien himself would have been proud I think.","","","","","ecuxi","https://www.imdb.com/user/ur2108326/?ref_=tturv_usr_2339_t","Dec 20, 2002","https://www.imdb.com/title/tt0167261/review/rw0585200/?ref_=tturv_perm_2339"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585199/?ref_=tturv_2340","Astounding!","Peter Jackson is brilliant. Anyone who says different should attempt to do what Peter's done with the LOTR series and see how well he gets along.There isn't much to say except that this movie is beyond wonderful. Enjoy!","","","","","willow_magicgirl","https://www.imdb.com/user/ur2020170/?ref_=tturv_usr_2340_t","Dec 20, 2002","https://www.imdb.com/title/tt0167261/review/rw0585199/?ref_=tturv_perm_2340"
"7","/10","https://www.imdb.com/title/tt0167261/review/rw0585198/?ref_=tturv_2341","A shadow of its predecessor","After the wonderful job that Peter Jackson, cast, and crew did on LOTR: The Fellowship of the Rings, I eagerly looked forward to seeing The Two Towers. Unfortunately, all is not well in Middle Earth.  Much of the magic of part one of the series has vanished from part two, leaving in its wake what is for the most part a medieval epic.  There are some fantasy elements still present: Nazgul riding dragons, Treebeard, etc., but much of the film deals with the realm of men battling with swords and with arrows.  The Two Towers is, to be sure, amongst the finest medieval epics ever made, but it lacks the charm of The Fellowship.  Still, it is worth viewing and forms a necessary part of the saga that is The Lord of the Rings, and I would recommend that people who enjoyed the earlier film watch The Two Towers if only to prepare for The Return of the King -- just be prepared to take the film on its own merits, not on expectations based upon its predecessor.","","","","","reddpill","https://www.imdb.com/user/ur1795767/?ref_=tturv_usr_2341_t","Dec 20, 2002","https://www.imdb.com/title/tt0167261/review/rw0585198/?ref_=tturv_perm_2341"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585197/?ref_=tturv_2342","Jackson does it again!","I can not begin to tell you how amazing this film is! After watching all 3 hours of it I am in absolute awe, and it now moves into my alltime favorite movie after a single viewing!Everything is so amazing and polished. The graphics and are the best I have ever seen. The CG character Gollum is the most realistic CG character ever, so real it's frightening to think about how real it is. With this film, CG has finally reached the point we all knew it would someday, where it could create an artificial character and you wouldn't know it was CG. The battle scenes put Braveheart to shame. You'll be in disbelief as you watch The Battle of Helms Deep in all its beauty before your eyes! Brilliant stuff! And ofcourse the sound and music are simply amazing!.Go see this movie right now! I'd give it a 10 out of 10!","","","","","ace82","https://www.imdb.com/user/ur1567838/?ref_=tturv_usr_2342_t","Dec 20, 2002","https://www.imdb.com/title/tt0167261/review/rw0585197/?ref_=tturv_perm_2342"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585225/?ref_=tturv_2318","better and better...","I thought Fellowship of the Ring was outstanding.  The Two Towers just blows it away.  I'm not terribly sure I'll be able to survive The Return of the King when it comes out.  All I can say is Waaaahhhh - I gotta wait a year :-(","Helpful","•","0","0","Clothahump","https://www.imdb.com/user/ur0163212/?ref_=tturv_usr_2318_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585225/?ref_=tturv_perm_2318"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585224/?ref_=tturv_2319","Exceptional film-making!","","Helpful","•","0","0","digital platypus","https://www.imdb.com/user/ur1632272/?ref_=tturv_usr_2319_t","Dec 23, 2002","https://www.imdb.com/title/tt0167261/review/rw0585224/?ref_=tturv_perm_2319"
"8","/10","https://www.imdb.com/title/tt0167261/review/rw0585223/?ref_=tturv_2320","Entertaining, but ultimately not a great film","","Helpful","•","0","0","leonardo-24","https://www.imdb.com/user/ur0729241/?ref_=tturv_usr_2320_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585223/?ref_=tturv_perm_2320"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585222/?ref_=tturv_2321","This Is How Film's Should Be Made","","Helpful","•","0","0","John Doe 316","https://www.imdb.com/user/ur1606010/?ref_=tturv_usr_2321_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585222/?ref_=tturv_perm_2321"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585221/?ref_=tturv_2322","A great movie!","I can not say if this movie are better then ""A Fellowship of The Ring"". Its to hard for me. Both movies are really great! Best in this movie are Andy Serkis. He is so good like Gollum! So much work, and he even don´t been seen in the movie! The ents are really funny, and slowly. I will go and see this movie again on a cinema. A can not stop thinking about the movie! Its impossoble right now.","Helpful","•","0","0","Lollilockan","https://www.imdb.com/user/ur2107091/?ref_=tturv_usr_2322_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585221/?ref_=tturv_perm_2322"
"","","https://www.imdb.com/title/tt0167261/review/rw0585220/?ref_=tturv_2323","Wow (might have spoliers )","I thought that it was amazing. In my view, it rated higher than FOTR because of Gollum. The only 2 things i think should have been included were 1. A bit more of Gollum/Smeagols background, and how he became the ring bearer in a bit more detail. I know it said in FOTR that he 'found' it in the River Anduin, but it doesn't go into any detail like that it was actually his cousin, Deagol, found it and Smeagol murdered him for it.2. The fact that Gollum did not name the other path they were to take instead of going past the Black Gates. The other path is infact something like 'Cirath Ungol'. In the book, Frodo tells Faramir that this is the other path to take, and Faramir warns Frodo against it and explains that there are evils worse than they can imagine in there. This shows Gollums treachery. They did not include this in the film, but it does show gollum talking too himself about it at the end, which i s'pose is a substitute","Helpful","•","0","0","Duke_of_Marm","https://www.imdb.com/user/ur2109219/?ref_=tturv_usr_2323_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585220/?ref_=tturv_perm_2323"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585219/?ref_=tturv_2324","An Experience!","Absolutely Flawless!  Only found several editing mistakes, but that's pretty good for a 3 hour movie!  The second installment was even more breathtaking than the first, with lots of non-stop action.  I can't give away the story so I'll say, it's Spectacular, spectacular!  Still reeling from the special effects, and I keep saying ""WHOA"" throughout the movie, AMAZING.  The hour long wait in line was worth it! So was the $9.50 movie ticket!  Now we must await the DVD, hehe.  peace out","Helpful","•","0","0","argon-4","https://www.imdb.com/user/ur0708399/?ref_=tturv_usr_2324_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585219/?ref_=tturv_perm_2324"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585218/?ref_=tturv_2325","Total Blast","After a stupid review on a television show of thought that i would fall asleep too!!.. I DID NOT.. it gave me rushes and got emotional later on.. Please, do not go what the critics say.. If you like adventure, science fiction, action, romance ... THEN GO AND SEE IT before its taken out of the cinema","Helpful","•","0","0","Yke","https://www.imdb.com/user/ur0373690/?ref_=tturv_usr_2325_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585218/?ref_=tturv_perm_2325"
"","","https://www.imdb.com/title/tt0167261/review/rw0585217/?ref_=tturv_2326","Did Peter Jackson read the Two Towers at all?","Peter Jackson has made an art out of taking artistic liberties. Mr. Tolkien must be sitting straight up in his grave.""Fellowship"" was great, despite all the problems related to adapting an epic story to film. ""Two Towers"" was a travesty.And before all you non-Tolkien fanatics start clenching your fists-I don't think the problem is that Jackson left out too much. We all understand that he couldn't include everything. The real fault with this movie is that he added too much that was never in the Lord of the Rings.
The opening scene was spectacular. The scenes with Gollum were superbly done. Edoras was magnificent. But the portrayal of Faramir as being seduced by the power of the ring was 100% wrong. Aragorn's MIA scenes were ludicrous. The mass exodus of the elves did not occur until years later in the books and where did the argument between Legolas and Aragorn in Helm's Deep come from. That was out of character for both of them, as was Gimli's comedy routine and Merry's bullying of the Ents.Wargs attacking the Rohirrim? Did Jackson include Wargs in the Two Towers to compensate for leaving them out of Fellowship? I wouldn't have missed them.To be honest I think Peter Jackson betrayed Tolkien fans. And for those that dismiss Tolkien fans as a small part of the audience: just look at the book sales for the LOTR. More people read Tolkien than have actually seen the movie.I won't rush right out to buy this DVD nor will I break my neck to see the Return of the King.","Helpful","•","0","0","bigcountry55r","https://www.imdb.com/user/ur2109071/?ref_=tturv_usr_2326_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585217/?ref_=tturv_perm_2326"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585216/?ref_=tturv_2327","The legend continues...","","Helpful","•","0","0","bullions27","https://www.imdb.com/user/ur0910078/?ref_=tturv_usr_2327_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585216/?ref_=tturv_perm_2327"
"3","/10","https://www.imdb.com/title/tt0167261/review/rw0585214/?ref_=tturv_2328","Great movie, but it has some flaws...","I really did like ""The two Towers"". However, I can't help wondering how amazing that movie could have been, if Peter Jackson hadn't had the chance to alter it after the huge fuss everyone made about ""The Fellowship"".I guess there have been a lot of changes. Gimli for example is joking throughout the whole movie. Even in the most serious moments, he doesn't seem to realize, that his life is in danger. I guess Jackson noticed, that dwarf-jokes work well on the audience - so why not expand that to 'a-joke-a-minute'? But that's not the worst thing about ""Two Towers"".I totally loved the first part of the movie. Everything was just great. Gollum was superb, the whole movie was splendid. But then, it started going wrong. Why did Aragorn have to fall off that cliff? Why did Jackson have to include Elrond and Galadriel again? In a really stupid scene, anyway. I didn't mind Aragorn's phantasizing about Arwen though. I think that was nice.But why in the world did Jackson make Faramir such a bad character? He doesn't take Frodo and Sam to Osgiliath in the book, why should he in the movie? He supports them in the book and is a purely good character. That whole Osgiliath scene was just totally annoying.The same goes for the Ents. I was afraid that they would look stupid - but they didn't. They looked great. They were just like Tolkien described them in the book. But why did they have to refuse fighting at first after a long period of thinking. And then, when they see Isengard, they decide in two seconds to attack - Treebeard just has to shout and out they all jump. 'Cause they're so fast... Yeah, sure!The Helm's Deep fighting was good, but what on earth was Haldir doing there? Just included to have another hero dying, I suppose. And the counting thing between Legolas and Gimli is included and then again not really, because it ends just after it began. No caves to discover for Gimli either.I know of course that you can't include everything in one movie, but there was some 'additional' crap in ""The Two Towers"" (meaning that it was not in the book) that could have been left out and a lot of original scenes that were left out.Don't get me wrong: ""The two Towers"" was a great movie. But it's not as good as ""The Fellowship"". I wish I could see the original version, before Peter Jackson changed it...","Helpful","•","0","0","kuchen_kruemel","https://www.imdb.com/user/ur0539747/?ref_=tturv_usr_2328_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585214/?ref_=tturv_perm_2328"
"9","/10","https://www.imdb.com/title/tt0167261/review/rw0585213/?ref_=tturv_2329","Almost as good as the first movie","Let me start of by saying that I really did like the film, but I had some complaints about it.  I would have to say that the movie is not quite as good as the first movie.  The real difference for me was that a few times during the TTT I thought to myself, this is a long film and that was an interesting change to the book, while I never thought that once about fellowship.As noted in umpteen other comments director Peter Jackson made some interesting changes to the movie from the book.  Most of the changes I could accept as needed for transforming a lengthy and complex novel with oodles of characters into something that is halfway comprehensible.  The Arwan sequences, the cool warg cavalry battle, Galenderial(sp?) appearance and the elves at helm deep all fall into this category.In fact I didn't mind almost any of the changes at all, it was when wholly new elements were introduced that I began not to like PJ changes (Frodo + Sam being taken into Gondor, Merry and Pippen tricking the Ents to help).I also had a few qualms about some of the overall directing on the film. I felt that the climatic battle scene did not achieve the full effect it could have by the constant cutting away to other events, I mean after a good 20 min of build up I was ready and excited for the battle to get rolling, only for it to be start and stop and really seem to drag on.  Also,how many rotating helicopter shots can occur in one film and way too much Gimili as comic releif.  I also felt that the movie was a little too long, maybe 10-15 min shorter would have been perfect.  I would of cut out the Aragon near-death scenes and the stuff with Hugo Weaving (not all the Aarown stuff) but added more to the relationship between Merry and Pippin and the Ents.
On the other hand I felt that the Gandalf-Balrog fight was awesome and better visually than as described in the book.  PJ also did a good job interspersing the various plot elements from what in the book are nearly 2 different stories.I must admit that my expectations were through the roof for this film, so it was a bit of a letdown, but overall a fine movie.  I f you haven't read the books very, very","Helpful","•","0","0","PhillipWhite555","https://www.imdb.com/user/ur1923948/?ref_=tturv_usr_2329_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585213/?ref_=tturv_perm_2329"
"","","https://www.imdb.com/title/tt0167261/review/rw0585212/?ref_=tturv_2330","Tolkien geek here...","And I have to say I thoroughly enjoyed this movie. I agree with others that, at times, the scenes changes were too rapid, but perhaps that can be corrected in the extended version. (Fellowship's extended actually made that movie flow better.)As for differences between the two movies: It is a sequel (by the definition of the word), but unlike other sequels it has a different feel than the first movie. This is the same as the books.FOTR was more personal and suspensful (which Jackson translated well on the screen) while TT is more epic.Now, I noted all the changes in the story in both movies, and generally the reasoning for such changes is as follows:1) The necessity to cut down on named characters. Jackson et al could only choose from so many of Tolkien's characters. And remember there were quite a lot of them. Examples: Arwen replacing Glorfindel and Eomer replacing Erkenbrand. Both examples show Jackson replacing a character that only occurs once in the book and giving that spot to another character. Erkenbrand, even in the book, is far more important than his character. The reader knows who he is through dialogue and only sees him once. Why not banish Eomer instead of imprisoning him and let HIM be the force that comes to the aid of Helm's deep, not some character that won't ever be mentioned again.The only problem, is that Eomer and Aragorn bond in the book through the fighting at Helm's Deep. Jackson, instead, gave much of those lines to Theoden, giving his character more importance and more strength.
2) To draw in those viewers who've never been able to read the books. Most people who haven't read the books attempted to and were not able to get through them because of the archaic, and generally poorly written (not poorly conceived or plotted, both of which Tolkien did an outstanding job on! And remember I AM a Tolkien geek!) narrative. If TT had been done exactly as written, all the action would have taken place in the first half of the movie and the latter half would have been, mostly dialogue. I don't think even a diehard Tolkien fan could have sat through that.The movie does away with that because you don't describe the people/places/things with words. You use images. And you can make the movie sets/costumes/items as visually detailed as the books were verbally detailed without overwhelming the viewer. This also explains the Rivendell scene with Elrond and Arwen. It drives home the point that is hinted at in the books but is not spoken. The Elves don't really want to get involved. In fact, when Elrond finally commits he send a small contingent, which in the books only has a few elves. The others are actually Men. As for his trying to separate Arwen and Aragorn, it makes sense for an elven father to think that way, especially one that descended from such pairings. And it also explains to the new viewer why it's bad for Arwen.3) Time constraint. This one is pretty easy to understand. There's a lot of stuff in the books and to get it all on the screen (but not, necessarily, do it justice)would take a movie that is a lot longer than three hours. And if you produced a movie that is just like the book, who would watch it? Tolkien fans only. Those that could not sit through the books would not sit through that movie either.4) One of the most important reasons for any changes is to add more urgency to the movie and to drive home the point about the ring. For example, in FOTR the book there is something like 40 years between Bilbo's party and Frodo's escape from the Shire. And when he actually does leave, he doesn't run and leave everything behind, he puts his house up for sale, buys a house in Buckland and SLOWLY arrives in Buckland to action finally start. If that had been done in the movie, people would have walked out. The moive adds urgency but shortening the time and having Frodo make a sudden and panicked escape. In TT the movie, Faramir is drawn in by the ring just like Borimir and others, to drive home the point of its power. This reason explains many choices made in the movies: why the ring was packed away and not kept on Frodo's person; why Frodo stands before the Nazgul in Osgiliath; why Faramir is a different character in the movie than the book. (Also note, he doesn't go into his family trouble in the movie the way he did in the book. This was done because of time constraint, I am sure.)Now, for those of you who are upset about missing chapters (especially Shelob) go get your copies of the books, and put your finger in RotK where the story actually ends. Now compare the size of the actual story in that book to the other books. Notice something? RotK is much shorter than the other two, once all the publishing padding of appendices is removed.Go see the movie again and listen closely to Gollum. You will find your answer to where's Shelob in his words.Now, I have to admit I was a trifle disappointed with some of the changes until I came home and flipped through TT to see the original way it was done and realized, that in order to make a GOOD movie, those things had to be changed.One has to remember that, for the most part, movies and books are totally different things. A reader has time to read pages and pages and pages of background stuff. A movie viewer does not.And even if this had been a mini-series for TV, there still would have been changes. Anything not necessary to the story would go. (Like Tom Bombadil.)I saw this movie with people who'd never read the books (some of them who don't even really like or understand fantasy)and this is where Jackson's work paid off, they all loved it. They could, more or less, follow the plot. And, more importantly, they all want to go see it again.In summary, Jackson's movies are very faithful to the spirit and plot of the books and basically treat the story in the only way a movie can.","Helpful","•","0","0","maerelysium","https://www.imdb.com/user/ur2109019/?ref_=tturv_usr_2330_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585212/?ref_=tturv_perm_2330"
"8","/10","https://www.imdb.com/title/tt0167261/review/rw0585211/?ref_=tturv_2331","Bridging the trilogy","I needed a little bit of time to ponder upon this installment of Lord of the Rings after seeing it. I wanted to think about how it would be viewed in the grand scheme of things for this trilogy years from now. Because basically, I don't view Lord of the Rings so much as three different movies, as much as one giant 9 hr movie that we just happen to see in three 3hr segments. Looking at it from that perspective, I think this ""segment"" had two main goals :1) have more action than Part I 2) set up Part III as the mac-daddy ending-to-end-all-endings
This one does have more action scenes than Part I - though the majority of the action scenes are grouped together towards the end of the movie.
As far as setting up Part III to be an ending-to-end-all-endings, well, I think this film accomplishes that because it really kept some key parts from ""The Two Towers"" book. Because of that, Peter Jackson is basically going to have a ton of material to put into Part III. I mean, there's probably about 45-60 minutes worth of material that's going to have to appear in the movie ""The Return of the King"" that is from the book ""The Two Towers"". So, the third part should be pretty interesting.So, I'll admit it, I was slightly disappointed at first - but when I started thinking about what Jackson has set himself up for in part III, I realized that it's all a matter of telling the tale in a way that will make for the most successful trilogy possible.Part I : has to be awesome, make sure the entire audience wants to come back for Part II Part II : give everyone their action fix & those big battles that movie goers love Part III : make sure the audience leaves this one thinking it was a home-run on all levelsKnowing what all material Jackson left for Part III, he definitely has set up the trilogy to end with a home run.I will have to say this : The second time was much better than the first! MUCH BETTER! Somehow, the movie seemed to move along much smoother & the pace was more tolerable & balanced.On the other hand, certain aspects of the film that caught my attention in a negative way stuck out even more noticeably the second time. The best example of this was Aragorn's ""dreams"" that he was having of Arwen (which were NOT part of the book). Because of the awkward change of pace to the rest of the film, these scenes felt slightly out of place - and the fact that they are not part of the book makes it look like a bad call on Jackson's part to add them. I'm convinced Jackson is viewing this whole epic as a giant stew that he wants to be able to look at 10 years from now and never have to worry about saying to himself ""hmmm...I should have put this in there when I had a chance"". I mean, after all, is anyone going to care that there are 10 minutes of mushy dream scenes between Aragorn & Arwen when they view these films back-to-back on DVD on a 11 hr Super Mega Platinum Edition years from now ?Gollum was especially impressive to me the second time around. They just couldn't have done a better job with him. They don't overuse him in the scenes and they make sure that when he says something it's memorable. Inevitably there will be comparisons to Jar-Jar, but in reality there really is no comparison. I think this is another example of how LOTR has shown up the new Star Wars in yet another way. Lucas was determined to have Jar-Jar be one of his shining accomplishments with the new trilogy (have a completely CGI character play a supporting role in the movie). Instead of having Jar-Jar viewed as a great cinematic accomplishment, Lucas has people begging him to get rid of the character. Gollum, on the other hand, is actually a very interesting character that actually brings something to the story, and you enjoy viewing on screen.I'm a little worried about what all Jackson has left for Part III, though I do understand why he left it for Part III. However, he has so much material to cover in that movie that it could be quite overwhelming to those that didn't read the books. ""Return of the King"" is definitely going to have to be the longest of the three films if he is going to cover the material the way it needs to be covered.When I wrote comments on ""Fellowship"" on IMDB, I said it was a good start for what could potentially be the greatest trilogy in cinematic history. I think this installation of LOTR does a proper job in bridging the trilogy & setting us up for what should be the proper ending to the greatest trilogy of all time.","Helpful","•","0","0","MyDarkStar","https://www.imdb.com/user/ur1430793/?ref_=tturv_usr_2331_t","Dec 22, 2002","https://www.imdb.com/title/tt0167261/review/rw0585211/?ref_=tturv_perm_2331"
"","","https://www.imdb.com/title/tt0167261/review/rw0585209/?ref_=tturv_2332","If you're going to base a movie on a book...","","Helpful","•","0","0","boldelmo","https://www.imdb.com/user/ur2108253/?ref_=tturv_usr_2332_t","Dec 21, 2002","https://www.imdb.com/title/tt0167261/review/rw0585209/?ref_=tturv_perm_2332"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585208/?ref_=tturv_2333","Speechless","I am... speechless. I still can't decide if I like the Two Towers more then the Fellowship of the Ring. This is definately one of the greateset movies I have ever seen. I would give it 10 10's out of 10. I would nominate the Two Towers for every Oscar category. This is THE BEST special effects movie to date. I'm gonna go see it again right now. Everyone on earth should see this movie at least twice.","Helpful","•","0","0","norg","https://www.imdb.com/user/ur1709064/?ref_=tturv_usr_2333_t","Dec 21, 2002","https://www.imdb.com/title/tt0167261/review/rw0585208/?ref_=tturv_perm_2333"
"","","https://www.imdb.com/title/tt0167261/review/rw0585206/?ref_=tturv_2334","Some rationalization","After I saw Two Towers on opening day I was definitely disappointed.  Plot and characterization changes were getting to me.  But after being so completely impressed with Fellowship, I didn't understand how since TT was made at the same time, by the same people, how it could be so different. So I tried to rationalize the seemingly abundant liberties taken by the film makers.  Everything made sense once I put myself in their shoes.  On the second viewing I enjoyed this movie on the same level as I did Fellowship. Here are some of my justification for the more major changes made:*Faramir is such a steadfast and comforting character in the book(possibly my favorite character).  He's a man we all could serve under, respect, and love.  But he is static without much development at all.  He would add no tension or conflict to frodo and sams journey.  If the ring is tempting to all men, including Aragorn, he would add an inconsisteny as well. Although I dont like this change, I can see why they would decide to do what they did.  In the end he does turn true to character although I hope in ROTK he really shows his virtues to the fore.*When the Nazgul sees frodo at osgiliath-that took awhile for me to justify. It takes away sam and frodos biggest advantage in their trek-that Sauron doesnt know where the ring is.  But he does assume it will be taken to gondor and men will attempt to use it against him.  Well it has been seen in Osgiliath (in GONDOR) by people who are retreating to minas tirith.  It still appears to be heading in that direction.*Warg riders are mentioned by Tolkien, just not in TT.  So its not like they are using something of their own invention.  This also gives them a way to bring in the relationship with arwen through flashbacks.  And the material used for that is overwhelmingly Tolkien's from the Appendix.  I like it a lot.*Cutting the movie after helms deep and after frodo's and sam's release-well if you look at Book 6 there are only three chapters till the climax of the story-this gives them more to work with in ROTK.  Shelob WILL be there. Book 5 is mostly fighting as well, this will give them more variety of material to use.  (And ROTK is the shortest book once you take out the couple hundred pages of appendix)*Rohirrim-many of the details were switched around, but this was probably good in that it eliminated some minor characters and places (Dunharrow) which could add so much confusion to mostly all firstcomers.  In the end nothing of overall plot importance was changed.  Hopefully Eomer will get to do a little more and Theoden will continue to grow as a leader of men in ROTK.*It was hard to care about the new MEN introduced in TT in comparison to Boromir.  We got to watch him and feel for him through his journey.  Cant say that for faramir, eomer, and theoden (not as much though) yet.  I want to care for them more.  But there is room for this in ROTK.  They could be excellently contrasted to Denethor (the only major character yet to get screen time).A couple other comments: Gollum-WOW!  they showed so many various and honest emotions through a CGI character.  WOW! Performances-I thought were even stronger in this installment-there were a few ackward moments in FOTR, but can't remember any in TT","Helpful","•","0","0","cephorn","https://www.imdb.com/user/ur1506408/?ref_=tturv_usr_2334_t","Dec 21, 2002","https://www.imdb.com/title/tt0167261/review/rw0585206/?ref_=tturv_perm_2334"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585205/?ref_=tturv_2335","Good but not the real story","This is a good movie. One of the best I've seen. That being said this is not The Two Towers book. This is pretty much a movie based on a book. Too much was changed or left out if you are a fan of the books. Unfortunately, most people who will see this movie will not have read the books. I guess that is good for the movie producers. Do yourself a favor and read the Trilogy and The Hobbit. They are amazing. Then look at this as a good movie based on some awesome books.","Helpful","•","0","0","nanschmidt2000","https://www.imdb.com/user/ur1399692/?ref_=tturv_usr_2335_t","Dec 21, 2002","https://www.imdb.com/title/tt0167261/review/rw0585205/?ref_=tturv_perm_2335"
"10","/10","https://www.imdb.com/title/tt0167261/review/rw0585204/?ref_=tturv_2336","Magical 3 Hours in the Theatre","This is the best movie I have seen this year.  Now I am not even a fan of Tolkien's book -- never read the tale.  But I was just captivated by this. It is epic movie making at its best.  The battle scene at the end was just UNBELIEVABLE.I first saw Akira Kurasawa's ""Seven Samurai"" in college, and the relentless battles staged in ""Two Towers"" reminded me of those in the Japanese firm. In the ""Two Towers"" they are just as skillfully directed and edited, but they are SO MUCH GRANDER from the technology and money of today's Hollywood. This movie testifies to the dominance of Hollywood in the world entertainment.  It is a sheer joy to be transported to the fantasy world on Middle Earth!","Helpful","•","0","0","khookevin","https://www.imdb.com/user/ur1343070/?ref_=tturv_usr_2336_t","Dec 21, 2002","https://www.imdb.com/title/tt0167261/review/rw0585204/?ref_=tturv_perm_2336"
"5","/10","https://www.imdb.com/title/tt0167261/review/rw0585202/?ref_=tturv_2337","Great Movie!!! But, I think the first was better.","","Helpful","•","0","0","hobie0","https://www.imdb.com/user/ur1875523/?ref_=tturv_usr_2337_t","Dec 21, 2002","https://www.imdb.com/title/tt0167261/review/rw0585202/?ref_=tturv_perm_2337"
